lang,attribute.index,attribute,supplement,method.index,method,2g-no-hash,3g-no-hash,4g-no-hash,sk2g-no-hash,sk3g-no-hash,sk4g-no-hash,2g-hash-at-both,3g-hash-at-both,4g-hash-at-both,sk2g-hash-at-both,sk3g-hash-at-both,sk4g-hash-at-both,max
Czech,2,gender2,True,1,DT,0.84,0.82,0.89,0.79,0.72,0.87,0.87,0.93,0.82,0.72,0.89,0.89,
Czech,2,gender2,True,2,RF,0.94,0.91,0.93,0.92,0.93,0.87,0.92,0.92,0.91,0.91,0.92,0.91,
Czech,2,gender2,True,3,NN,0.95,0.94,0.94,0.92,0.93,0.91,0.93,0.92,0.94,0.92,0.95,0.95,
Czech,2,gender2,False,1,DT,0.64,0.63,0.68,0.64,0.59,0.59,0.68,0.67,0.62,0.64,0.64,0.62,
Czech,2,gender2,False,2,RF,0.72,0.72,0.73,0.74,0.74,0.70,0.72,0.73,0.68,0.72,0.71,0.71,
Czech,2,gender2,False,3,NN,0.71,0.70,0.74,0.70,0.70,0.71,0.70,0.74,0.72,0.71,0.73,0.75,
