"academic use only"

"corpus","preloaded/gutenberg20_de"
"subcorpus","-"
"concordance size","86967"
"query","Query:[lc=""Mann"" | lemma_lc=""Mann"" | ascii=""Mann""]"
"Reference","Left","KWIC","Right"
"Der Schuß von der Kanzel","war/VFIN.Aux.3.Sg.Past.Ind ,/SYM.Pun.Comma  sondern/CONJ.Coord  das/ART.Def.Acc.Sg.Neut  Gepräge/N.Reg.Acc.Sg.Neut  vollkommener/ADJA.Pos.Gen.Sg.Fem  Aufrichtigkeit/N.Reg.Gen.Sg.Fem  trug/VFIN.Full.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Wertmüller/N.Reg.Nom.Sg.Masc  lächelte/VFIN.Full.3.Sg.Past.Ind  zufrieden/ADJD.Pos ./SYM.Pun.Sent </s><s> ""/SYM.Quot.Left Jetzt/ADV  heim/PART.Verb ,/SYM.Pun.Comma  Ihr/PRO.Poss.Attr.Nom.Pl.Masc"," Männer/N.Reg.Nom.Pl.Masc","!/SYM.Pun.Sent </s><s> ""/SYM.Quot.Left  mahnte/VFIN.Full.3.Sg.Past.Ind  der/ART.Def.Nom.Sg.Masc  Alte/N.Reg.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> ""/SYM.Quot.Left Damit/CONJ.SubFin  kein/PRO.Indef.Attr.Nom.Sg.Neut  Unglück/N.Reg.Nom.Sg.Neut  geschehe/VFIN.Full.3.Sg.Pres.Subj ,/SYM.Pun.Comma  muß/VFIN.Mod.3.Sg.Pres.Ind  in/APPR  einer/ART.Indef.Dat.Sg.Fem  Viertelstunde/N.Reg.Dat.Sg.Fem  das/ART.Def.Acc.Sg.Neut  ganze/ADJA.Pos.Acc.Sg.Neut  Dorf/N.Reg.Acc.Sg.Neut  wissen/VINF.Full ,/SYM.Pun.Comma  daß/CONJ.SubFin  der/ART.Def.Nom.Sg.Masc  Schuß/N.Reg.Nom.Sg.Masc .../SYM.Pun.Cont"
"Der Schuß von der Kanzel","zur/APPRART.Dat.Sg.Fem  Stelle/N.Reg.Dat.Sg.Fem ,/SYM.Pun.Comma  oder/CONJ.Coord .../SYM.Pun.Cont </s><s> ""/SYM.Quot.Left  Sie/PRO.Pers.Subst.3.Nom.Sg.Fem  erhob/VFIN.Full.3.Sg.Past.Ind  die/ART.Def.Acc.Sg.Fem  Nadel/N.Reg.Acc.Sg.Fem  mit/APPR  einer/ART.Indef.Dat.Sg.Fem  so/ADV  trotzigen/ADJA.Pos.Dat.Sg.Fem  und/CONJ.Coord  blutdürstigen/ADJA.Pos.Dat.Sg.Fem  Gebärde/N.Reg.Dat.Sg.Fem  gegen/APPR  den/ART.Def.Acc.Sg.Masc  General/N.Reg.Acc.Sg.Masc ,/SYM.Pun.Comma  daß/CONJ.SubFin  die/ART.Def.Nom.Pl.Masc"," Männer/N.Reg.Nom.Pl.Masc"," alle/PRO.Indef.Subst.Nom.Pl.*  in/APPR  schallendes/ADJA.Pos.Acc.Sg.Neut  Gelächter/N.Reg.Acc.Sg.Neut  ausbrachen/VFIN.Full.3.Pl.Past.Ind ./SYM.Pun.Sent </s><s> Nach/APPR  wenigen/PRO.Indef.Attr.Dat.Pl.Masc  Augenblicken/N.Reg.Dat.Pl.Masc  traten/VFIN.Full.3.Pl.Past.Ind  Pfannenstiel/N.Reg.Nom.Sg.Masc  und/CONJ.Coord  Rahel/N.Name.Nom.Sg.Fem  vor/APPR  den/ART.Def.Acc.Sg.Masc  Pfarrer/N.Reg.Acc.Sg.Masc ,/SYM.Pun.Comma"
"Der Freigeist","!/SYM.Pun.Sent </s><s> Er/PRO.Pers.Subst.3.Nom.Sg.Masc  hat/VFIN.Aux.3.Sg.Pres.Ind  mir/PRO.Pers.Subst.1.Dat.Sg.*  ja/ADV  noch/ADV  nichts/PRO.Indef.Subst.*.*.Neut  zuwider/ADJD.Pos  getan--Ich/ADJD.Pos  habe/VFIN.Aux.3.Sg.Pres.Subj  gern/ADV ,/SYM.Pun.Comma  wenn/CONJ.SubFin  die/ART.Def.Nom.Pl.*  Leute/N.Reg.Nom.Pl.*  lustig/ADJD.Pos  sind/VFIN.Aux.3.Pl.Pres.Ind ./SYM.Pun.Sent </s><s> Und/CONJ.Coord  ich/PRO.Pers.Subst.1.Nom.Sg.*  will/VFIN.Mod.1.Sg.Pres.Ind  kein/PRO.Indef.Attr.Nom.Sg.Masc  ehrlicher/ADJA.Pos.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc"," sein/VINF.Aux ,/SYM.Pun.Comma  wenn/CONJ.SubFin  ich/PRO.Pers.Subst.1.Nom.Sg.*  mir/PRO.Refl.Subst.1.Dat.Sg.*  nicht/PART.Neg  eine/ART.Indef.Acc.Sg.Fem  rechte/ADJA.Pos.Acc.Sg.Fem  Freude/N.Reg.Acc.Sg.Fem  darauf/PROADV.Dem  eingebildet/VPP.Full.Psp  habe/VFIN.Aux.3.Sg.Pres.Subj ,/SYM.Pun.Comma  den/ART.Def.Acc.Sg.Masc  Wildfang/N.Reg.Acc.Sg.Masc ,/SYM.Pun.Comma  wie/PROADV.Inter  sie/PRO.Pers.Subst.3.Nom.Pl.*  Ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  sonst/ADV  zu/APPR  Hause/N.Reg.Dat.Sg.Neut  nannten/VFIN.Full.3.Pl.Past.Ind ,/SYM.Pun.Comma"
"Der Freigeist","sie/PRO.Pers.Subst.3.Nom.Sg.Fem  noch/ADV  am/APPRART.Dat.Sg.Neut  Leben/N.Reg.Dat.Sg.Neut ./SYM.Pun.Sent </s><s> Adrast/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Ach/ITJ !/SYM.Pun.Sent </s><s> Lisidor/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Das/PRO.Dem.Subst.Nom.Sg.Neut  war/VFIN.Aux.3.Sg.Past.Ind  ja/ADV  gar/ADV  geseufzt/ADJD.Pos ./SYM.Pun.Sent </s><s> Was/PRO.Inter.Subst.Acc.Sg.Neut  Geier/N.Reg.Acc.Pl.Masc  ficht/VFIN.Full.3.Sg.Pres.Ind  Ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  an/PART.Verb ?/SYM.Pun.Sent </s><s> Pfui/ITJ !/SYM.Pun.Sent </s><s> Ein/ART.Indef.Nom.Sg.Masc  junger/ADJA.Pos.Nom.Sg.Masc  gesunder/ADJA.Pos.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc",",/SYM.Pun.Comma  der/PRO.Rel.Subst.Nom.Sg.Masc  alle/PRO.Indef.Attr.Acc.Pl.Fem  Viertelstunden/N.Reg.Acc.Pl.Fem  eine/ART.Indef.Acc.Sg.Fem  Frau/N.Reg.Acc.Sg.Fem  nehmen/VINF.Full  will/VFIN.Mod.3.Sg.Pres.Ind ,/SYM.Pun.Comma  wird/VFIN.Aux.3.Sg.Pres.Ind  seufzen/VINF.Full ?/SYM.Pun.Sent </s><s> Spare/VFIN.Full.3.Sg.Pres.Subj  Er/PRO.Pers.Subst.3.Nom.Sg.Masc  Sein/PRO.Poss.Attr.Acc.Sg.Neut  Seufzen/N.Reg.Acc.Sg.Neut ,/SYM.Pun.Comma  bis/CONJ.SubFin  Er/PRO.Pers.Subst.3.Nom.Sg.Masc  die/ART.Def.Acc.Sg.Fem  Frau/N.Reg.Acc.Sg.Fem  hat/VFIN.Aux.3.Sg.Pres.Ind !/SYM.Pun.Sent </s><s> Vierter/ADJA.Pos.Nom.Sg.Masc"
"Der Freigeist","nicht/PART.Neg  der/ART.Def.Dat.Sg.Fem  ganzen/ADJA.Pos.Dat.Sg.Fem  Hölle/N.Reg.Dat.Sg.Fem  ein/ART.Indef.Acc.Sg.Neut  Schnippchen/N.Reg.Acc.Sg.Neut  schlagen/VINF.Full  wollte/VFIN.Mod.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Adrast/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  glaube/VFIN.Full.1.Sg.Pres.Ind ,/SYM.Pun.Comma  du/PRO.Pers.Subst.2.Nom.Sg.*  spielst/VFIN.Full.2.Sg.Pres.Ind  den/ART.Def.Acc.Sg.Masc  Freigeist/N.Reg.Acc.Sg.Masc ?/SYM.Pun.Sent </s><s> Ein/ART.Indef.Nom.Sg.Masc  ehrlicher/ADJA.Pos.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc"," möchte/VFIN.Mod.3.Sg.Past.Subj  einen/ART.Indef.Acc.Sg.Masc  Ekel/N.Reg.Acc.Sg.Masc  davor/PROADV.Dem  bekommen/VINF.Full ,/SYM.Pun.Comma  wenn/CONJ.SubFin  er/PRO.Pers.Subst.3.Nom.Sg.Masc  sieht/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma  daß/CONJ.SubFin  es/PRO.Pers.Subst.3.Nom.Sg.Neut  ein/ART.Indef.Nom.Sg.Masc  jeder/PRO.Indef.Attr.Nom.Sg.Masc  Lumpenhund/N.Reg.Nom.Sg.Masc  sein/VINF.Aux  will/VFIN.Mod.3.Sg.Pres.Ind ./SYM.Pun.Sent --/CARD Aber/CONJ.Coord  ich/PRO.Pers.Subst.1.Nom.Sg.*  verbiete/VFIN.Full.1.Sg.Pres.Ind  dir/PRO.Pers.Subst.2.Dat.Sg.*  nunmehr/ADV"
"Der Freigeist","<s> Adrast/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Über/APPR  das/ART.Def.Acc.Sg.Neut  Schwören/N.Reg.Acc.Sg.Neut ,/SYM.Pun.Comma  als/APPR  Schwören/N.Reg.Nom.Sg.Neut ,/SYM.Pun.Comma  nicht/PART.Neg  aber/ADV  als/APPR  eine/ART.Indef.Nom.Sg.Fem  bloße/ADJA.Pos.Nom.Sg.Fem  Beteurung/N.Reg.Nom.Sg.Fem  seines/PRO.Poss.Attr.Gen.Sg.Neut  Wortes/N.Reg.Gen.Sg.Neut ./SYM.Pun.Sent </s><s> Diese/PRO.Dem.Subst.Nom.Sg.Fem  muß/VFIN.Mod.3.Sg.Pres.Ind  einem/ART.Indef.Dat.Sg.Masc  ehrlichen/ADJA.Pos.Dat.Sg.Masc"," Manne/N.Reg.Dat.Sg.Masc"," heilig/ADJD.Pos  sein/VINF.Aux ,/SYM.Pun.Comma  und/CONJ.Coord  wenn/CONJ.SubFin  auch/ADV  weder/CONJ.Coord  Gott/N.Reg.Nom.Sg.Masc  noch/CONJ.Coord  Strafe/N.Reg.Nom.Sg.Fem  ist/VFIN.Aux.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  würde/VFIN.Aux.1.Sg.Past.Subj  mich/PRO.Refl.Subst.1.Acc.Sg.*  ewig/ADJD.Pos  schämen/VINF.Full ,/SYM.Pun.Comma  meine/VFIN.Full.1.Sg.Pres.Ind  Unterschrift/N.Reg.Acc.Sg.Fem  geleugnet/VPP.Full.Psp  zu/PART.Zu"
"Der Freigeist","ganzen/ADJA.Pos.Acc.Sg.Masc  Handel/N.Reg.Acc.Sg.Masc  selbst/ADV  an/PART.Verb ?/SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  glaubte/VFIN.Full.1.Sg.Past.Ind ,/SYM.Pun.Comma  wie/PROADV.Inter  sehr/ADV  ich/PRO.Pers.Subst.1.Nom.Sg.*  dir/PRO.Pers.Subst.2.Dat.Sg.*  schmeicheln/VINF.Full  würde/VFIN.Aux.1.Sg.Past.Subj ,/SYM.Pun.Comma  wenn/CONJ.SubFin  ich/PRO.Pers.Subst.1.Nom.Sg.*  deinen/PRO.Poss.Attr.Acc.Sg.Masc  Adrast/N.Reg.Acc.Sg.Masc  den/ART.Def.Acc.Sg.Masc  wohlgemachtesten/ADJA.Sup.Acc.Sg.Masc"," Mann/N.Reg.Acc.Sg.Masc"," nennte/VFIN.Full.3.Sg.Past.Subj ,/SYM.Pun.Comma  den/PRO.Rel.Subst.Acc.Sg.Masc  ich/PRO.Pers.Subst.1.Nom.Sg.*  jemals/ADV  gesehen/VPP.Full.Psp  hätte/VFIN.Aux.1.Sg.Past.Subj ./SYM.Pun.Sent </s><s> Du/PRO.Pers.Subst.2.Nom.Sg.*  hättest/VFIN.Aux.2.Sg.Past.Subj  mir/PRO.Pers.Subst.1.Dat.Sg.*  für/APPR  meine/PRO.Poss.Attr.Acc.Pl.Fem  Gesinnungen/N.Reg.Acc.Pl.Fem  danken/VINF.Full ,/SYM.Pun.Comma  nicht/PART.Neg  aber/ADV  widersprechen/VINF.Full  sollen/VFIN.Mod.3.Pl.Pres.Ind ./SYM.Pun.Sent </s>"
"Der Freigeist","desselben/PRO.Dem.Subst.Gen.Sg.Neut ,/SYM.Pun.Comma  ich/PRO.Pers.Subst.1.Nom.Sg.*  weiß/VFIN.Full.1.Sg.Pres.Ind  nicht/PART.Neg  was/PROADV.Inter  eindrückt/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma  das/PRO.Dem.Subst.Nom.Sg.Neut  einen/ART.Indef.Acc.Sg.Masc  unzuerklärenden/ADJA.Pos.Acc.Sg.Masc  Verdruß/N.Reg.Acc.Sg.Masc  erwecket/VFIN.Full.2.Pl.Pres.Subj ./SYM.Pun.Sent </s><s> Wenn/CONJ.SubFin  Adrast/N.Name.Nom.Sg.*  eben/ADV  der/ART.Def.Nom.Sg.Masc  fromme/ADJA.Pos.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc"," wäre/VFIN.Aux.3.Sg.Past.Subj ,/SYM.Pun.Comma  der/PRO.Rel.Subst.Nom.Sg.Masc  Theophan/N.Name.*.*.*  ist/VFIN.Aux.3.Sg.Pres.Ind ;/SYM.Pun.Sent  wenn/CONJ.SubFin  seine/PRO.Poss.Attr.Nom.Sg.Fem  Seele/N.Reg.Nom.Sg.Fem  von/APPR  ebenso/ADV  göttlichen/ADJA.Pos.Dat.Sg.Neut  Strahlen/N.Reg.Dat.Sg.Neut  der/ART.Def.Gen.Sg.Fem  Wahrheit/N.Reg.Gen.Sg.Fem ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Acc.Sg.Fem  er/PRO.Pers.Subst.3.Nom.Sg.Masc  sich/PRO.Refl.Subst.3.Acc.Sg.*  mit/APPR  Gewalt/N.Reg.Dat.Sg.Fem  zu/PART.Zu"
"Der Freigeist","bleibe/VFIN.Full.1.Sg.Pres.Ind ,/SYM.Pun.Comma  Herr/N.Reg.Nom.Sg.Masc  Theophan/N.Name.Nom.Sg.Masc ,/SYM.Pun.Comma  um/CONJ.SubInf  Ihnen/PRO.Pers.Subst.3.Dat.Pl.*  noch/ADV  ein/ART.Indef.Acc.Sg.Neut  kleines/ADJA.Pos.Acc.Sg.Neut  großes/ADJA.Pos.Acc.Sg.Neut  Kompliment/N.Reg.Acc.Sg.Neut  zu/PART.Zu  machen/VINF.Full ./SYM.Pun.Sent </s><s> Wahrhaftig/ADJD.Pos !/SYM.Pun.Sent </s><s> Sie/PRO.Pers.Subst.3.Nom.Pl.*  sind/VFIN.Aux.3.Pl.Pres.Ind  der/ART.Def.Nom.Sg.Masc  glücklichste/ADJA.Sup.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc"," von/APPR  der/ART.Def.Dat.Sg.Fem  Welt/N.Reg.Dat.Sg.Fem !/SYM.Pun.Sent  und/CONJ.Coord  wenn/CONJ.SubFin  Herr/N.Reg.Nom.Sg.Masc  Lisidor/N.Name.Nom.Sg.Masc ,/SYM.Pun.Comma  glaube/VFIN.Full.1.Sg.Pres.Ind  ich/PRO.Pers.Subst.1.Nom.Sg.* ,/SYM.Pun.Comma  noch/ADV  zwei/CARD  Töchter/N.Reg.Acc.Pl.Fem  hätte/VFIN.Aux.1.Sg.Past.Subj ,/SYM.Pun.Comma  so/ADV  würden/VFIN.Aux.3.Pl.Past.Subj  sie/PRO.Pers.Subst.3.Nom.Pl.*  doch/ADV  alle/PRO.Indef.Attr.Acc.Pl.Fem  viere/CARD  in/APPR  Sie/PRO.Pers.Subst.3.Acc.Pl.*  verliebt/ADJD.Pos"
"Der Freigeist","es/PRO.Pers.Subst.3.Acc.Sg.Neut  allzuwohl/ADJD.Pos ,/SYM.Pun.Comma  für/APPR  was/PRO.Rel.Subst.Acc.Sg.Neut  uns/PRO.Pers.Subst.1.Dat.Pl.*  Adrast/ADJD.Pos  ansieht/VFIN.Full.3.Sg.Pres.Ind :/SYM.Pun.Colon  für/APPR  nichts/PRO.Indef.Subst.*.*.Neut ,/SYM.Pun.Comma  als/CONJ.Comp  Geschöpfchen/N.Reg.Nom.Pl.Neut ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Nom.Pl.Neut  aus/APPR  keiner/PRO.Indef.Attr.Dat.Sg.Fem  andern/ADJA.Pos.Dat.Sg.Fem  Absicht/N.Reg.Dat.Sg.Fem  da/ADV  sind/VFIN.Aux.3.Pl.Pres.Ind ,/SYM.Pun.Comma  als/CONJ.Comp  den/ART.Def.Dat.Pl.Masc"," Männern/N.Reg.Dat.Pl.Masc"," ein/ART.Indef.Acc.Sg.Neut  Vergnügen/N.Reg.Acc.Sg.Neut  zu/PART.Zu  machen/VINF.Full ./SYM.Pun.Sent </s><s> Und/CONJ.Coord  das/PRO.Dem.Subst.Nom.Sg.Neut  ist/VFIN.Aux.3.Sg.Pres.Ind  doch/ADV  sehr/ADV  nichtswürdig/ADJD.Pos  gedacht/VPP.Full.Psp !/SYM.Pun.Sent </s><s> Aber/CONJ.Coord  da/ADV  kann/VFIN.Mod.3.Sg.Pres.Ind  man/PRO.Indef.Subst.Nom.Sg.*  sehen/VINF.Full ,/SYM.Pun.Comma  in/APPR  was/PRO.Rel.Subst.Acc.Sg.Neut  für/APPR  gottlose/ADJA.Pos.Acc.Pl.Masc"
"Der Freigeist","./SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  bitte/VFIN.Full.1.Sg.Pres.Ind  Sie/PRO.Pers.Subst.3.Acc.*.* ,/SYM.Pun.Comma  liebster/ADJA.Sup.Nom.Sg.Masc  Vetter/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  beteuern/VFIN.Full.3.Pl.Pres.Ind  Sie/PRO.Pers.Subst.3.Nom.Pl.*  nichts/PRO.Indef.Subst.*.*.Neut ./SYM.Pun.Sent </s><s> Araspe/N.Name.Nom.Sg.* ./SYM.Pun.Sent </s><s> Warum/PROADV.Inter  nicht/PART.Neg ?/SYM.Pun.Sent </s><s> Sie/PRO.Pers.Subst.3.Nom.Pl.*  wissen/VFIN.Full.3.Pl.Pres.Ind  wohl/ADV ,/SYM.Pun.Comma  Theophan/N.Name.Nom.Sg.Masc ,/SYM.Pun.Comma  ich/PRO.Pers.Subst.1.Nom.Sg.*  bin/VFIN.Aux.1.Sg.Pres.Ind  der/ART.Def.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc"," sonst/ADV  nicht/PART.Neg ,/SYM.Pun.Comma  welcher/PRO.Rel.Subst.Nom.Sg.Masc  seine/PRO.Poss.Attr.Acc.Pl.Masc  Schuldner/N.Reg.Acc.Pl.Masc  auf/APPR  eine/ART.Indef.Acc.Sg.Fem  grausame/ADJA.Pos.Acc.Sg.Fem  Art/N.Reg.Acc.Sg.Fem  zu/PART.Zu  drücken/VINF.Full  fähig/ADJD.Pos  wäre/VFIN.Aux.3.Sg.Past.Subj ./SYM.Pun.Sent --/CARD </s><s> Theophan/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Das/PRO.Dem.Subst.Acc.Sg.Neut  weiß/VFIN.Full.1.Sg.Pres.Ind  ich/PRO.Pers.Subst.1.Nom.Sg.* ,/SYM.Pun.Comma  und/CONJ.Coord  desto/ADV"
"Der Freigeist","fähig/ADJD.Pos  wäre/VFIN.Aux.3.Sg.Past.Subj ./SYM.Pun.Sent --/CARD </s><s> Theophan/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Das/PRO.Dem.Subst.Acc.Sg.Neut  weiß/VFIN.Full.1.Sg.Pres.Ind  ich/PRO.Pers.Subst.1.Nom.Sg.* ,/SYM.Pun.Comma  und/CONJ.Coord  desto/ADV  eher/ADV --/CARD </s><s> Araspe/N.Name.Nom.Sg.* ./SYM.Pun.Sent </s><s> Hier/ADV  wird/VFIN.Aux.3.Sg.Pres.Ind  kein/PRO.Indef.Attr.Nom.Sg.Masc  Desto/CONJ.Coord  eher/ADV  gelten/VINF.Full ./SYM.Pun.Sent </s><s> Adrast/N.Name.Nom.Sg.Masc ,/SYM.Pun.Comma  dieser/PRO.Dem.Attr.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc",",/SYM.Pun.Comma  der/PRO.Rel.Subst.Nom.Sg.Masc  sich/PRO.Refl.Subst.3.Acc.Sg.* ,/SYM.Pun.Comma  auf/APPR  eine/ART.Indef.Acc.Sg.Fem  ebenso/ADV  abgeschmackte/ADJA.Pos.Acc.Sg.Fem  als/CONJ.Comp  ruchlose/ADJA.Pos.Acc.Sg.Fem  Art/N.Reg.Acc.Sg.Fem  von/APPR  andern/ADJA.Pos.Dat.Pl.Masc  Menschen/N.Reg.Dat.Pl.Masc  zu/PART.Zu  unterscheiden/VINF.Full  sucht/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma  verdient/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma  daß/CONJ.SubFin"
"Der Freigeist",",/SYM.Pun.Comma  daß/CONJ.SubFin  man/PRO.Indef.Subst.Nom.Sg.*  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  auch/ADV  wieder/ADV  von/APPR  andern/ADJA.Pos.Dat.Pl.Masc  Menschen/N.Reg.Dat.Pl.Masc  unterscheide/VFIN.Full.3.Sg.Pres.Subj ./SYM.Pun.Sent </s><s> Er/PRO.Pers.Subst.3.Nom.Sg.Masc  muß/VFIN.Mod.3.Sg.Pres.Ind  die/ART.Def.Acc.Pl.Neut  Vorrechte/N.Reg.Acc.Pl.Neut  nicht/PART.Neg  genießen/VINF.Full ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Acc.Pl.Neut  ein/ART.Indef.Nom.Sg.Masc  ehrlicher/ADJA.Pos.Nom.Sg.Masc"," Mann/N.Reg.Nom.Sg.Masc"," seinen/PRO.Poss.Attr.Acc.Sg.Masc  elenden/ADJA.Pos.Acc.Sg.Masc  Nächsten/N.Reg.Acc.Sg.Masc  sonst/ADV  gern/ADV  genießen/VINF.Full  läßt/VFIN.Full.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Einem/ART.Indef.Dat.Sg.Masc  spöttischen/ADJA.Pos.Dat.Sg.Masc  Freigeiste/N.Reg.Dat.Sg.Masc ,/SYM.Pun.Comma  welcher/PRO.Rel.Subst.Nom.Sg.Masc  uns/PRO.Pers.Subst.1.Dat.Pl.*  lieber/ADV  das/ART.Def.Acc.Sg.Neut  Edelste/N.Reg.Acc.Sg.Neut ,/SYM.Pun.Comma  was/PRO.Rel.Subst.Acc.Sg.Neut"
"Der Freigeist","sich/PRO.Refl.Subst.3.Acc.Pl.*  kein/PRO.Indef.Attr.Acc.Sg.Neut  Bedenken/N.Reg.Acc.Sg.Neut  gemacht/VPP.Full.Psp  hätten/VFIN.Aux.3.Pl.Past.Subj ,/SYM.Pun.Comma  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  zugrunde/ADV  zu/PART.Zu  richten/VINF.Full ./SYM.Pun.Sent </s><s> Araspe/N.Name.Nom.Sg.* ./SYM.Pun.Sent </s><s> Das/PRO.Dem.Subst.Nom.Sg.Neut  ist/VFIN.Aux.3.Sg.Pres.Ind  etwas/ADV ;/SYM.Pun.Sent  aber/ADV --/CARD </s><s> Theophan/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Nein/PART.Ans ,/SYM.Pun.Comma  für/APPR  einen/ART.Indef.Acc.Sg.Masc"," Mann/N.Reg.Acc.Sg.Masc"," von/APPR  Ihrer/PRO.Poss.Attr.Dat.Sg.Fem  Denkungsart/N.Reg.Dat.Sg.Fem ,/SYM.Pun.Comma  liebster/ADJA.Sup.Nom.Sg.Masc  Vetter/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  muß/VFIN.Mod.3.Sg.Pres.Ind  dieses/PRO.Dem.Subst.Nom.Sg.Neut  nicht/PART.Neg  nur/ADV  etwas/PRO.Indef.Subst.*.*.Neut ,/SYM.Pun.Comma  sondern/CONJ.Coord  sehr/ADV  viel/PRO.Indef.Subst.*.*.*  sein/VINF.Aux ./SYM.Pun.Sent </s><s> Sie/PRO.Pers.Subst.3.Nom.Pl.*  haben/VFIN.Aux.3.Pl.Pres.Ind  die/ART.Def.Acc.Sg.Fem  Sache/N.Reg.Acc.Sg.Fem  von/APPR"
"Der Freigeist","sehr/ADV  viel/PRO.Indef.Subst.*.*.*  sein/VINF.Aux ./SYM.Pun.Sent </s><s> Sie/PRO.Pers.Subst.3.Nom.Pl.*  haben/VFIN.Aux.3.Pl.Pres.Ind  die/ART.Def.Acc.Sg.Fem  Sache/N.Reg.Acc.Sg.Fem  von/APPR  dieser/PRO.Dem.Attr.Dat.Sg.Fem  Seite/N.Reg.Dat.Sg.Fem  noch/ADV  nicht/PART.Neg  betrachtet/VPP.Full.Psp ;/SYM.Pun.Sent  Sie/PRO.Pers.Subst.3.Nom.Pl.*  haben/VFIN.Aux.3.Pl.Pres.Ind  den/ART.Def.Acc.Sg.Masc  Adrast/N.Reg.Acc.Sg.Masc  nur/ADV  als/APPR  einen/ART.Indef.Acc.Sg.Masc  verlornen/ADJA.Pos.Acc.Sg.Masc"," Mann/N.Reg.Acc.Sg.Masc"," angesehen/VPP.Full.Psp ,/SYM.Pun.Comma  an/APPR  dem/PRO.Rel.Subst.Dat.Sg.Masc  man/PRO.Indef.Subst.Nom.Sg.*  zum/APPRART.Dat.Sg.Masc  Überflusse/N.Reg.Dat.Sg.Masc  noch/ADV  eine/ART.Indef.Acc.Sg.Fem  desperate/ADJA.Pos.Acc.Sg.Fem  Kur/N.Reg.Acc.Sg.Fem  wagen/VINF.Full  müsse/VFIN.Mod.3.Sg.Pres.Subj ./SYM.Pun.Sent </s><s> Aus/APPR  diesem/PRO.Dem.Attr.Dat.Sg.Masc  Grunde/N.Reg.Dat.Sg.Masc  ist/VFIN.Aux.3.Sg.Pres.Ind  die/ART.Def.Nom.Sg.Fem  Heftigkeit/N.Reg.Nom.Sg.Fem ,/SYM.Pun.Comma  mit/APPR  der/PRO.Rel.Subst.Dat.Sg.Fem"
