"academic use only"

"corpus","preloaded/gutenberg20_fr"
"subcorpus","-"
"concordance size","23828"
"query","Query:[lc=""chien"" | lemma=""chien"" | morphemes=""chien""]"
"Reference","Left","KWIC","Right"
"Thérèse Raquin","n''/RN éprouverait/VMIC3S0  pas/RN  ces/DD0CP0  peurs/NCFP000  brusques/AQ0CP00 ,/Fc  si/CS  elle/PP3FS00  avait/VMII3S0  un/DI0MS0  homme/NCMS000  couché/VMP00SM  à/SP  côté/NCMS000  d''/SP elle/PP3FS00 ./Fp </s><s> Elle/PP3FS00  songeait/VMII3S0  à/SP  son/DP3CSS  amant/NCMS000  comme/CS  à/SP  un/DI0MS0"," chien/NCMS000"," qui/PR00000  l''/PP3CSA0 eût/VASI3S0  gardée/VMP00SF  et/CC  protégée/VMP00SF ;/Fx  sa/DP3FSS  peau/NCFS000  fraîche/AQ0FS00  et/CC  calme/AQ0CS00  n''/RN avait/VMII3S0  pas/RN  un/DI0MS0  frisson/NCMS000  de/SP  désir/NCMS000 ./Fp </s><s> Le/DA0MS0  jour/NCMS000 ,/Fc  dans/SP  la/DA0FS0  boutique/NCFS000 ,/Fc  elle/PP3FS00  s''/PP3CN00"
"Thérèse Raquin","il/PP3MSN0  ne/RN  réussit/VMIP3S0  qu''/RN à/SP  rendre/VMN0000  plus/RG  horribles/AQ0CP00  ces/DD0CP0  portraits/NCMP000  frappants/AQ0MP00  de/SP  sa/DP3FSS  victime/NCFS000 ./Fp </s><s> Il/PP3MSN0  finit/VMIP3S0  par/SP  dessiner/VMN0000  des/SP  animaux/NCMP000 ,/Fc  des/SP"," chiens/NCMP000"," et/CC  des/SP  chats/NCMP000 ;/Fx  les/DA0CP0  chiens/NCMP000  et/CC  les/DA0CP0  chats/NCMP000  ressemblaient/VMII3P0  vaguement/RG  à/SP  Camille/NPFS000 ./Fp </s><s> Une/DI0FS0  rage/NCFS000  sourde/AQ0FS00  s''/PP3CN00 était/VSII3S0  emparée/VMP00SF  de/SP  Laurent/NP00000 ./Fp </s><s> Il/PP3MSN0"
"Thérèse Raquin","plus/RG  horribles/AQ0CP00  ces/DD0CP0  portraits/NCMP000  frappants/AQ0MP00  de/SP  sa/DP3FSS  victime/NCFS000 ./Fp </s><s> Il/PP3MSN0  finit/VMIP3S0  par/SP  dessiner/VMN0000  des/SP  animaux/NCMP000 ,/Fc  des/SP  chiens/NCMP000  et/CC  des/SP  chats/NCMP000 ;/Fx  les/DA0CP0"," chiens/NCMP000"," et/CC  les/DA0CP0  chats/NCMP000  ressemblaient/VMII3P0  vaguement/RG  à/SP  Camille/NPFS000 ./Fp </s><s> Une/DI0FS0  rage/NCFS000  sourde/AQ0FS00  s''/PP3CN00 était/VSII3S0  emparée/VMP00SF  de/SP  Laurent/NP00000 ./Fp </s><s> Il/PP3MSN0  creva/VMIS3S0  la/DA0FS0  toile/NCFS000  d''/SP un/DI0MS0  coup/NCMS000"
"Contes à Ninon","plus/RG  rares/AQ0CP00 ./Fp </s><s> Déjà/RG ,/Fc  sur/SP  le/DA0MS0  seuil/NCMS000  des/SP  portes/NCFP000 ,/Fc  nous/PP1CP00  voyions/VMII1P0  des/SP  marmots/NCMP000  barbouillés/VMP00PM  se/PP3CN00  rouler/VMN0000  fraternellement/RG  avec/SP  de/DF0CN0  gros/AQ0MN00"," chiens/NCMP000","./Fp </s><s> Comme/CS  nous/PP1CP00  entrions/VMII1P0  en/SP  pleine/AQ0FS00  campagne/NCFS000 ,/Fc  Léon/NPMS000  s''/PP3CN00 arrêta/VMIS3S0  soudain/RG  devant/SP  un/DI0MS0  groupe/NCMS000  d''/SP enfants/NCCP000  qui/PR00000  jouaient/VMII3P0  au/SP  soleil/NCMS000 ./Fp </s><s> Il/PP3MSN0"
"Contes à Ninon",",/Fc  les/DA0CP0  dents/NCFP000  blanches/AQ0FP00 ,/Fc  les/DA0CP0  paupières/NCFP000  sanglantes/AQ0FP00 ./Fp </s><s> As-tu/VAIP2S0  remarqué/VMP00SM ,/Fc  Ninette/NPFS000 ,/Fc  quel/DT0MS0  bon/AQ0MS00  caractère/NCMS000  hospitalier/AQ0MS00  ont/VMIP3P0  les/DA0CP0"," chiens/NCMP000"," dans/SP  la/DA0FS0  campagne/NCFS000 ?/Fit </s><s> Ces/DD0CP0  fidèles/AQ0CP00  animaux/NCMP000 ,/Fc  lorsqu''ils/NCMP000  ont/VAIP3P0  reçu/VMP00SM  de/SP  l''/DA0CS0 homme/NCMS000  les/DA0CP0  bienfaits/NCMP000  de/SP  l''/DA0CS0 éducation/NCFS000 ,/Fc  possèdent/VMIP3P0  au/SP  plus/RG"
"Contes à Ninon",";/Fx  mais/CC  comme/CS  il/PP3MSN0  avait/VMII3S0 ,/Fc  par/SP  usage/NCMS000 ,/Fc  une/DI0FS0  grande/AQ0FS00  habitude/NCFS000  de/SP  la/DA0FS0  logique/NCFS000 ,/Fc  tout/PI0MS00  en/SP  ayant/VMG0000  la/DA0FS0  tête/NCFS000  perdue/VMP00SF ,/Fc  il/PP3MSN0  posa/VMIS3S0  en/SP  principe/NCMS000 :/Fd  Ce/DD0MS0"," chien/NCMS000"," a/VMIP3S0  quatre/NCMN000  pattes/NCFP000 ,/Fc  moi/PP1CS00  j''/PP1CSN0 en/PP3CN00  ai/VMIP1S0  deux/NCMN000  plus/RG  faibles/AQ0CP00  et/CC  moins/RG  exercées/VMP00PF ;/Fx --/Fg en/PP3CN00  tira/VMIS3S0  comme/CS  conséquence/NCFS000 :/Fd  Il/PP3MSN0  doit/VMIP3S0  courir/VMN0000  plus/RG"
"Contes à Ninon","s''/PP3CN00 enfoncer/VMN0000  dans/SP  ses/DP3CPS  chairs/NCFP000 ,/Fc  et/CC ,/Fc  les/DA0CP0  yeux/NCMP000  fermés/VMP00PM ,/Fc  voyait/VMII3S0  luire/VMN0000  dans/SP  l''/DA0CS0 ombre/NCCS000  deux/NCMN000  paupières/NCFP000  sanglantes/AQ0FP00 ./Fp </s><s> Les/DA0CP0  abois/NCMP000  du/SP"," chien/NCMS000"," l''/PP3CSA0 entouraient/VMII3P0 ,/Fc  le/PP3MSA0  serraient/VMII3P0  à/SP  la/DA0FS0  gorge/NCFS000 ,/Fc  comme/CS  font/VMIP3P0  les/DA0CP0  vagues/NCCP000  pour/SP  l''/DA0CS0 homme/NCMS000  qui/PR00000  se/PP3CN00  noie/VMIP3S0 ./Fp </s><s> Encore/RG  deux/NCMN000  sauts/NCMP000 ,/Fc  c''/PPSCNN0 en/PP3CN00  était/VSII3S0"
"Contes à Ninon","./Fp </s><s> Retirez-vous/VMIP2P0  donc/CC ./Fp </s><s> Il/PP3MSN0  serait/VMIC3S0  peu/RG  convenable/AQ0CS00  de/SP  forcer/VMN0000  l''/DA0CS0 histoire/NCFS000  à/SP  écrire/VMN0000  un/DI0MS0  jour/NCMS000  comme/CS  quoi/PT0CN00  le/DA0MS0  sot/AQ0MS00  entêtement/NCMS000  d''/SP un/DI0MS0"," chien/NCMS000"," a/VAIP3S0  suffi/VMP00NC  pour/SP  bouleverser/VMN0000  un/DI0MS0  grand/AQ0MS00  empire/NCMS000 ./Fp </s><s> Voulez-vous/VMIP2P0  une/DI0FS0  place/NCFS000  à/SP  ma/DP1FSS  cour/NCFS000 ?/Fit  être/VMN0000  le/DA0MS0  gardien/NCMS000  des/SP  viandes/NCFP000  du/SP  palais/NCMN000 ?/Fit </s><s> Dites/VMP00PF ,/Fc"
"Contes à Ninon","fouilla/VMIS3S0  ses/DP3CPS  poches/NCCP000 ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  là/RG  un/DI0MS0  moyen/NCMS000  qui/PR00000 ,/Fc  chez/SP  les/DA0CP0  hommes/NCMP000 ,/Fc  réussit/VMIP3S0  généralement/RG ./Fp </s><s> Mais/CC  allez/VMM02P0  donc/RG  jeter/VMN0000  une/DI0FS0  bourse/NCFS000  à/SP  un/DI0MS0"," chien/NCMS000",",/Fc  si/CS  ce/PP0CNN0  n''/RN est/VMIP3S0  pour/SP  lui/PP3CS00  faire/VMN0000  une/DI0FS0  bosse/NCFS000  à/SP  la/DA0FS0  tête/NCFS000 ./Fp </s><s> Médéric/NPMS000  n''/RN était/VMII3S0  pas/RN  d''/SP ailleurs/RG  un/DI0MS0  garçon/NCMS000  à/SP  avoir/VMN0000  une/DI0FS0  bourse/NCFS000  dans/SP  ses/DP3CPS"
"Contes à Ninon","et/CC  portent/VMIP3P0  un/DI0MS0  haut/AQ0MS00  caractère/NCMS000  de/SP  véracité/NCFS000 ./Fp </s><s> Médéric/NPMS000 ,/Fc  tenant/VMG0000  le/DA0MS0  morceau/NCMS000  de/SP  sucre/NCMS000  entre/SP  deux/NCMN000  doigts/NCMP000 ,/Fc  le/PP3MSA0  montra/VMIS3S0  au/SP"," chien/NCMS000",",/Fc  qui/PR00000  ouvrit/VMIS3S0  la/DA0FS0  gueule/NCCS000  sans/SP  façons/NCFP000 ./Fp </s><s> Alors/RG  l''/DA0CS0 assiégé/NCMS000  descendit/VMIS3S0  doucement/RG ./Fp </s><s> Quand/CS  il/PP3MSN0  fut/VMIS3S0  près/RG  de/SP  terre/NCFS000 ,/Fc  il/PP3MSN0  laissa/VMIS3S0  tomber/VMN0000  la/DA0FS0"
"Contes à Ninon","la/DA0FS0  gueule/NCCS000  sans/SP  façons/NCFP000 ./Fp </s><s> Alors/RG  l''/DA0CS0 assiégé/NCMS000  descendit/VMIS3S0  doucement/RG ./Fp </s><s> Quand/CS  il/PP3MSN0  fut/VMIS3S0  près/RG  de/SP  terre/NCFS000 ,/Fc  il/PP3MSN0  laissa/VMIS3S0  tomber/VMN0000  la/DA0FS0  proie/NCFS000 ;/Fx  le/DA0MS0"," chien/NCMS000"," la/PP3FSA0  happa/VMIS3S0  au/SP  passage/NCMS000 ,/Fc  donna/VMIS3S0  un/DI0MS0  coup/NCMS000  de/SP  gosier/NCMS000 ,/Fc  ne/RN  se/PP3CN00  lécha/VMIS3S0  même/RG  pas/RN  et/CC  se/PP3CN00  précipita/VMIS3S0  sur/SP  Médéric/NPMS000 ./Fp </s><s> --/Fg Ah/I !/Fat  brigand/NCMS000 !/Fat  s''/PP3CN00 écria/VMIS3S0"
"Contes à Ninon","nous/PP1CP00 ,/Fc  espérer/VMN0000  un/DI0MS0  Sauveur/NPMS000 ?/Fit </s><s> Couchée/VMP00SF  dans/SP  son/DP3CSS  berceau/NCMS000 ,/Fc  Primevère/NPFS000 ,/Fc  en/SP  ouvrant/VMG0000  les/DA0CP0  yeux/NCMP000 ,/Fc  accorda/VMIS3S0  son/DP3CSS  premier/AQ0MS00  sourire/NCMS000  au/SP"," chien/NCMS000"," et/CC  au/SP  chat/NCMS000  de/SP  la/DA0FS0  maison/NCFS000 ,/Fc  assis/VMP00PM  sur/SP  leur/DP3CSP  derrière/NCMS000 ,/Fc  aux/SP  deux/NCMN000  bords/NCMP000  du/SP  petit/AQ0MS00  lit/NCMS000 ,/Fc  gravement/RG ,/Fc  comme/CS  il/PP3MSN0  sied/VMIP3S0  à/SP  de/DF0CN0  hauts/NCMP000"
"Contes à Ninon","devenant/VMG0000  rares/AQ0CP00 ,/Fc  des/SP  loups/NCMP000  maigres/AQ0CP00 ,/Fc  des/SP  insectes/NCMP000  frileux/AQ0MN00 ,/Fc  tous/DI0MP0  les/DA0CP0  animaux/NCMP000  domestiques/AQ0CP00  de/SP  la/DA0FS0  contrée/NCFS000 ,/Fc  les/DA0CP0  chats/NCMP000  et/CC  les/DA0CP0"," chiens/NCMP000"," errants/AQ0MP00 ,/Fc  enfin/RG  cinq/NCMN000  à/SP  six/NCMN000  douzaines/NCFP000  de/SP  bêtes/NCFP000  fauves/AQ0CP00  curieuses/NCFP000  se/PP3CN00  rendirent/VMIS3P0  à/SP  l''/DA0CS0 appel/NCMS000  de/SP  la/DA0FS0  jeune/AQ0CS00  reine/NCFS000 ./Fp </s><s> Elle/PP3FS00  les/PP3CPA0  logea/VMIS3S0"
"Contes à Ninon","de/SP  Sidoine/NPMS000 ./Fp </s><s> --/Fg Monsieur/NPMS000 ,/Fc  répondit-il/VMIS3S0 ,/Fc  vous/PP2CP00  êtes/VMIP2P0  en/SP  plein/AQ0MS00  pays/NCMN000  de/SP  civilisation/NCFS000 ./Fp </s><s> Les/DA0CP0  faisans/NCMP000  coûtent/VMIP3P0  fort/RG  cher/AQ0MS00 ;/Fx  mes/DP1CPS"," chiens/NCMP000"," n''/RN en/PP3CN00  veulent/VMIP3P0  plus/RG ./Fp </s><s> Dieu/NCMS000  vous/PP2CP00  garde/VMIP1S0  des/SP  festins/NCMP000  de/SP  ce/DD0MS0  monde/NCMS000 ./Fp </s><s> Je/PP1CSN0  me/PP1CS00  rends/VMIP1S0  chez/SP  une/DI0FS0  brave/AQ0CS00  femme/NCFS000  de/SP  ma/DP1FSS  connaissance/NCFS000 ,/Fc  pour/SP"
"Contes à Ninon",",/Fc  semblaient/VMII3P0  d''/SP énormes/AQ0CP00  chats/NCMP000  de/SP  gouttière/NCFS000 ;/Fx  les/DA0CP0  loups/NCMP000  portaient/VMII3P0  la/DA0FS0  tête/NCFS000  basse/AQ0FS00 ,/Fc  plus/RG  maigres/AQ0CP00 ,/Fc  plus/RG  honteux/AQ0MN00  que/CS  des/SP"," chiens/NCMP000"," errants/AQ0MP00 ;/Fx  quant/VMG0000  aux/SP  autres/AQ0CP00  bêtes/NCFP000  de/SP  complexion/NCFS000  plus/RG  délicate/AQ0FS00 ,/Fc  elles/PP3FP00  gisaient/VMII1S0  pêle-mêle/RG  sur/SP  le/DA0MS0  sol/NCMS000 ,/Fc  n''/RN offrant/VMG0000  à/SP  la/DA0FS0  vue/NCFS000"
"Le Mariage de Loti","indépendance/NCFS000  et/CC  la/DA0FS0  sauvagerie/NCFS000  qui/PR00000  s''/PP3CN00 en/PP3CN00  va/VMIP3S0 ,/Fc  et/CC  son/DP3CSS  peuple/NCMS000  qui/PR00000  dégénère/VMIP3S0  et/CC  lui/PP3CS00  échappe/VMIP1S0 ?/Fit .../Fs </s><s> Atéria/NP00000 ,/Fc  qui/PR00000  est/VMIP3S0  son/DP3CSS  ombre/NCCS000  et/CC  son/DP3CSS"," chien/NCMS000",",/Fc  serait/VMIC3S0  en/SP  position/NCFS000  de/SP  la/DA0FS0  savoir/NCMS000 :/Fd  peut-être/RG  cette/DD0FS0  inévitable/AQ0CS00  fille/NCFS000  nous/PP1CP00  l''/PP3CSA0 apprendrait-elle/VMIC3S0 ,/Fc  mais/CC  tout/DI0MS0  porte/NCFS000  à/SP  croire/VMN0000"
"Monsieur Bergeret à Paris: Histoire Contemporaine","et/CC  de/SP  colère/NCFS000 ;/Fx  un/DI0MS0  pli/NCMS000  hideux/AQ0MN00  des/SP  lèvres/NCFP000  découvrait/VMII3S0  ses/DP3CPS  dents/NCFP000  blanches/AQ0FP00 ./Fp </s><s> Et/CC  il/PP3MSN0  menaçait/VMII3S0  les/DA0CP0  ennemis/NCMP000  en/SP  reculant/VMG0000 ./Fp </s><s> --/Fg Tu/PP2CSN0  as/VMIP2S0  un/DI0MS0"," chien/NCMS000",",/Fc  papa/NCMS000 ?/Fit  fit/VMIS3S0  Pauline/NPFS000 ./Fp </s><s> --/Fg Vous/PP2CP00  ne/RN  deviez/VMII2P0  venir/VMN0000  que/CS  samedi/RG ,/Fc  dit/VMIP3S0  M./NP00000  Bergeret/NP00000 ./Fp </s><s> --/Fg Tu/PP2CSN0  as/VAIP2S0  reçu/VMP00SM  ma/DP1FSS  lettre/NCFS000 ?/Fit  dit/VMIP3S0  Zoé/NP00000 ./Fp </s><s> --/Fg Oui/RG ,/Fc  dit/VMIP3S0  M./NP00000"
"Monsieur Bergeret à Paris: Histoire Contemporaine","avec/SP  ironie/NCFS000 :/Fd </s><s> --/Fg Est-ce/VMIP3S0  que/CS  tu/PP2CSN0  veux/VMIP1S0  me/PP1CS00  manger/VMN0000 ,/Fc  toi/PP2CS00 ?/Fit </s><s> Et/CC  Riquet/NPMS000  s''/PP3CN00 enfuit/VMIP3S0 ,/Fc  épouvanté/VMP00SM ./Fp </s><s> --/Fg Est-ce/VMIP3S0  qu''/CS il/PP3MSN0  est/VMIP3S0  méchant/AQ0MS00 ,/Fc  ton/DP2CSS"," chien/NCMS000",",/Fc  papa/NCMS000 ?/Fit </s><s> --/Fg Non/RG ./Fp </s><s> Il/PP3MSN0  est/VMIP3S0  intelligent/AQ0MS00  et/CC  il/PP3MSN0  n''/RN est/VMIP3S0  pas/RN  méchant/AQ0MS00 ./Fp </s><s> --/Fg Je/PP1CSN0  ne/RN  le/PP3MSA0  crois/VMIP1S0  pas/RN  intelligent/AQ0MS00 ,/Fc  dit/VMIP3S0  Zoé/NP00000 ./Fp </s><s> --/Fg Il/PP3MSN0  l''/PP3CSA0 est/VMIP3S0 ,/Fc  dit/VMIP3S0  M./NP00000"
"Monsieur Bergeret à Paris: Histoire Contemporaine","du/SP  poulet/NCMS000  et/CC  dit/VMIP3S0 :/Fd </s><s> --/Fg Papa/NPMS000 ,/Fc  je/PP1CSN0  t''/PP2CS00 admire/VMIP1S0 ./Fp </s><s> Je/PP1CSN0  suis/VMIP1S0  fière/AQ0FS00  de/SP  toi/PP2CS00 ./Fp </s><s> Tu/PP2CSN0  es/VMIP2S0  un/DI0MS0  grand/AQ0MS00  homme/NCMS000 ./Fp </s><s> --/Fg C''/PPSCNN0 est/VMIP3S0  aussi/RG  l''/DA0CS0 avis/NCMN000  de/SP  Riquet/NPMS000 ,/Fc  le/DA0MS0  petit/AQ0MS00"," chien/NCMS000",",/Fc  dit/VMIP3S0  M./NP00000  Bergeret/NP00000 ./Fp </s><s> Le/DA0MS0  mobilier/NCMS000  du/SP  professeur/NCMS000  fut/VSIS3S0  emballé/VMP00SM  sous/SP  la/DA0FS0  surveillance/NCFS000  de/SP  mademoiselle/NCFS000  Zoé/NP00000 ,/Fc  et/CC  porté/VMP00SM  au/SP  chemin/NCMS000  de/SP"
"Monsieur Bergeret à Paris: Histoire Contemporaine","./Fp </s><s> Il/PP3MSN0  y/PP3CN00  répondait/VMII3S0  par/SP  le/DA0MS0  bruit/NCMS000  de/SP  ses/DP3CPS  pattes/NCFP000  qui/PR00000 ,/Fc  dans/SP  la/DA0FS0  malle/NCFS000 ,/Fc  grattaient/VMII3P0  éperdument/RG  la/DA0FS0  paroi/NCFS000  d''/SP osier/NCMS000 ./Fp </s><s> --/Fg Où/PR00000  est/VMIP3S0  donc/RG  le/DA0MS0"," chien/NCMS000","?/Fit  demanda/VMIS3S0  M./NP00000  Bergeret/NP00000  à/SP  Pauline/NPFS000 ,/Fc  qui/PR00000  revenait/VMII3S0  portant/VMG0000  une/DI0FS0  pile/NCFS000  de/SP  linge/NCMS000 ./Fp </s><s> --/Fg Papa/NPMS000 ,/Fc  il/PP3MSN0  est/VMIP3S0  dans/SP  la/DA0FS0  malle/NCFS000 ./Fp </s><s> --/Fg Pourquoi/PT00000  est-il/VMIP3S0"
"Monsieur Bergeret à Paris: Histoire Contemporaine","<s> Mais/CC  le/DA0MS0  souvenir/NCMS000  immémorial/AQ0MS00  des/SP  périls/NCMP000  qui/PR00000  assiégeaient/VMII3P0  leurs/DP3CPP  aïeux/NCMP000  sauvages/AQ0CP00  dans/SP  les/DA0CP0  forêts/NCFP000  rend/VMIP3S0  léger/AQ0MS00  le/DA0MS0  sommeil/NCMS000  des/SP"," chiens/NCMP000"," domestiques/AQ0CP00 ./Fp </s><s> Il/PP3MSN0  convient/VMIP3S0  de/SP  dire/VMN0000  aussi/RG  que/CS  cette/DD0FS0  aptitude/NCFS000  héréditaire/AQ0CS00  au/SP  prompt/AQ0MS00  réveil/NCMS000  était/VSII3S0  entretenue/VMP00SF  chez/SP  Riquet/NPMS000"
"Monsieur Bergeret à Paris: Histoire Contemporaine","au/SP  prompt/AQ0MS00  réveil/NCMS000  était/VSII3S0  entretenue/VMP00SF  chez/SP  Riquet/NPMS000  par/SP  le/DA0MS0  sentiment/NCMS000  du/SP  devoir/NCMS000 ./Fp </s><s> Riquet/NPMS000  se/PP3CN00  considérait/VMII3S0  lui-même/PP3MS00  comme/CS  un/DI0MS0"," chien/NCMS000"," de/SP  garde/NCCS000 ./Fp </s><s> Fermement/RG  convaincu/VMP00SM  que/CS  sa/DP3FSS  fonction/NCFS000  était/VMII3S0  de/SP  garder/VMN0000  la/DA0FS0  maison/NCFS000 ,/Fc  il/PP3MSN0  en/PP3CN00  concevait/VMII3S0  une/DI0FS0  heureuse/AQ0FS00  fierté/NCFS000 ./Fp </s><s> Par/SP"
"Sur la pierre blanche","pierre/NCFS000  brute/AQ0FS00 ./Fp </s><s> Cybèle/NPMS000  est/VSIP3S0  représentée/VMP00SF  non/RG  pas/RN  avec/SP  deux/NCMN000  seins/NCMP000  comme/CS  une/DI0FS0  femme/NCFS000 ,/Fc  mais/CC  avec/SP  plusieurs/DI0CP0  mamelles/NCFP000  comme/CS  une/DI0FS0"," chienne/NCFS000"," ou/CC  une/DI0FS0  truie/NCFS000 ./Fp </s><s> Le/DA0MS0  soleil/NCMS000  est/VMIP3S0  un/DI0MS0  dieu/NCMS000 ,/Fc  mais/CC  trop/RG  chaud/AQ0MS00  pour/SP  garder/VMN0000  la/DA0FS0  forme/NCFS000  humaine/AQ0FS00 ,/Fc  il/PP3MSN0  s''/PP3CN00 est/VSIP3S0  mis/VMP00NM  en/SP  boule/NCFS000 ;/Fx  c''/PPSCNN0 est/VMIP3S0  un/DI0MS0  dieu/NCMS000  rond/AQ0MS00"
"Sur la pierre blanche","il/PP3MSN0  se/PP3CN00  souleva/VMIS3S0  sur/SP  le/DA0MS0  coude/NCMS000 ./Fp </s><s> Assise/VMP00SF  à/SP  quelques/DI0CP0  pas/NCMN000  de/SP  lui/PP3CS00 ,/Fc  sur/SP  une/DI0FS0  marche/NCFS000 ,/Fc  la/DA0FS0  brune/NCFS000  Ioessa/NP00000  broyait/VMII3S0  entre/SP  ses/DP3CPS  dents/NCFP000  de/SP  jeune/AQ0CS00"," chienne/NCFS000"," la/DA0FS0  carapace/NCFS000  d''/SP une/DI0FS0  épine/NCFS000  de/SP  mer/NCFS000 ./Fp </s><s> Le/DA0MS0  cynique/NCCS000  l''/PP3CSA0 appela/VMIS3S0  et/CC  fit/VMIS3S0  briller/VMN0000  la/DA0FS0  pièce/NCFS000  d''/SP argent/NCMS000  qu''/PR00000 il/PP3MSN0  venait/VMII3S0  de/SP  recevoir/VMN0000 ./Fp </s><s> Puis/CC ,/Fc"
"Sur la pierre blanche","désert/AQ0MS00 ,/Fc  et/CC  propice/AQ0CS00  aux/SP  jeux/NCMP000  d''/SP Éros/NPMN000 ./Fp </s><s> A/VMIP3S0  cette/DD0FS0  vue/NCFS000  Apollodore/NP00000 ,/Fc  tirant/VMG0000  Méla/NP00000  par/SP  un/DI0MS0  pan/NCMS000  de/SP  la/DA0FS0  toge/NCFS000 :/Fd </s><s> --/Fg Regarde/VMM02S0 ,/Fc  lui/PP3CS00  dit-il/VMP00SM ./Fp </s><s> Ce/DD0MS0"," chien/NCMS000"," n''/RN a/VAIP3S0  pas/RN  plus/RG  tôt/RG  reçu/VMP00SM  ton/DP2CSS  aumône/NCFS000 ,/Fc  qu''/CS il/PP3MSN0  emmène/VMIP3S0  une/DI0FS0  enfant/NCCS000  pour/SP  s''/PP3CN00 accoupler/VMN0000  à/SP  elle/PP3FS00 ./Fp </s><s> --/Fg C''/PPSCNN0 est/VMIP3S0  donc/RG ,/Fc  répondit/VMIS3S0  Mêla/VMIS3S0 ,/Fc  que/CS  j''/PP1CSN0 ai/VAIP1S0"
"Sur la pierre blanche","reconnaître/VMN0000 ,/Fc  ô/I  Apollodore/NP00000 ,/Fc  que/CS  la/DA0FS0  façon/NCFS000  dont/PR00000  Posocharès/NP00000  fait/VMIP3S0  l''/DA0CS0 amour/NCMS000  n''/RN est/VMIP3S0  pas/RN  de/SP  toutes/DI0FP0  la/DA0FS0  moins/RG  philosophique/AQ0CS00 ./Fp </s><s> Ce/DD0MS0"," chien/NCMS000"," est/VMIP3S0  plus/RG  sage/AQ0CS00  assurément/RG  que/CS  nos/DP1CPP  jeunes/AQ0CP00  débauchés/NCMP000  du/SP  Palatin/NPMS000 ,/Fc  qui/PR00000  aiment/VMIP3P0  dans/SP  les/DA0CP0  parfums/NCMP000 ,/Fc  les/DA0CP0  rires/NCMP000  et/CC  les/DA0CP0  larmes/NCFP000 ,/Fc  avec/SP"
"Sur la pierre blanche","une/DI0FS0  odeur/NCFS000  de/SP  sueur/NCFS000  et/CC  d''/SP oignon/NCMS000 ./Fp </s><s> --/Fg Rien/PI0CS00  n''/RN est/VMIP3S0  plus/RN  vrai/AQ0MS00 ,/Fc  dit/VMIP3S0  Apollodore/NP00000 ./Fp </s><s> Mais/CC  si/RG  Posocharès/NP00000  était/VMII3S0  un/DI0MS0  philosophe/NCCS000  et/CC  non/RG  un/DI0MS0"," chien/NCMS000",",/Fc  loin/RG  de/SP  sacrifier/VMN0000  à/SP  la/DA0FS0  Vénus/NPFN000  des/SP  carrefours/NCMP000 ,/Fc  il/PP3MSN0  fuirait/VMIC3S0  la/DA0FS0  race/NCFS000  entière/AQ0FS00  des/SP  femmes/NCFP000  et/CC  s''/PP3CN00 attacherait/VMIC3S0  uniquement/RG  à/SP  un/DI0MS0"
"Han d''Islande","avait/VAII3S0  irrévérence/NCFS000 --/Fg leur/PP3CPD0  appliquer/VMN0000  les/DA0CP0  vers/NCMP000  de/SP  Régnier/NPMS000  sur/SP  une/DI0FS0  averse/NCFS000 :/Fd </s><s> Des/SP  nuages/NCMP000  en/SP  eau/NCFS000  tombait/VMII3S0  un/DI0MS0  tel/AQ0MS00  degoust/NCMS000 ,/Fc  Que/CS  les/DA0CP0"," chiens/NCMP000"," altérés/VMP00PM  pouvaient/VMII3P0  boire/VMN0000  debout/RG ./Fp </s><s> Du/SP  reste/NCMS000 ,/Fc  ces/DD0CP0  hautes/AQ0FP00  matières/NCFP000  ne/RN  se/PP3CN00  rattachaient/VMII3P0  pas/RN  encore/RG  très/RG  visiblement/RG  au/SP  sujet/NCMS000"
"Han d''Islande","sa/DP3FSS  terre/NCFS000  au/SP  jeu/NCMS000 ,/Fc  mais/CC  demain/RG  il/PP3MSN0  la/PP3FSA0  regagnera/VMIF3S0  avec/SP  le/DA0MS0  château/NCMS000  de/SP  son/DP3CSS  adversaire/NCCS000 ./Fp --/Fg Serait-ce/VMIC3S0  le/DA0MS0  capitaine/NCMS000  Lory/NPMS000 ,/Fc  dont/PR00000  le/DA0MS0"," chien/NCMS000"," s/AQ0FP0 ’/Frc est/VSIP3S0  noyé/VMP00SM ?/Fit  ou/CC  le/DA0MS0  trésorier/NCMS000  Stunck/NPMS000 ,/Fc  dont/PR00000  la/DA0FS0  femme/NCFS000  est/VMIP3S0  infidèle/AQ0CS00 ?/Fit --/Fg Mais/CC ,/Fc  vraiment/RG ,/Fc  je/PP1CSN0  ne/RN  vois/VMIP1S0  point/RN  dans/SP  tout/DI0MS0  cela/PD0CS00  de/SP"
