"academic use only"

"corpus","preloaded/gutenberg20_cs"
"subcorpus","-"
"concordance size","6"
"query","Query:[lempos_lc=""(kočka)-n""]"
"Reference","Left","KWIC","Right"
"Blesky nad Beskydami","nedokonalém/k2eNgNnSc6d1  zatemnění/k1gNnSc6  pronikaly/k5eAaImAgFnP  do/k7c2  tmy/k1gFnSc2  světelné/k2eAgInPc1d1  paprsky/k1gInPc1 ./kIx. </s><s> Slávek/k1gMnSc1  se/k3xPyFc4  opatrně/k6eAd1  rozhlížel/k5eAaImAgMnS ./kIx. </s><s> Všude/k6eAd1  byl/k5eAaImAgInS  klid/k1gInSc1 ./kIx. </s><s> Plížil/k1gMnSc1  se/k3xPyFc4  jako/k9"," kočka/k1gFnSc1"," až/k6eAd1  k/k7c3  verandě/k1gFnSc3 ./kIx. </s><s> Jemně/k6eAd1  zaklepal/k5eAaPmAgMnS ./kIx. </s><s> V/k7c6  chalupě/k1gFnSc6  bylo/k5eAaImAgNnS  ticho/k1gNnSc1 ./kIx. </s><s> Šly/k5eAaImAgFnP  už/k6eAd1  spat/k5eAaImF  a/k8xC  zapomněly/k5eAaPmAgFnP  zhasnout/k5eAaPmF ?/kIx. </s><s> Zaklepal/k5eAaPmAgMnS  po/k7c4  druhé/k4xOgMnPc4 ./kIx. </s><s> Konečně/k6eAd1 !/kIx. </s><s> V/k7c6"
"Blesky nad Beskydami","vojáci/k1gMnPc1  prohlíželi/k5eAaImAgMnP  keř/k1gInSc4  za/k7c7  keřem/k1gInSc7 ./kIx. </s><s> Chodili/k5eAaImAgMnP  po/k7c6  můstku/k1gInSc6 ,/kIx,  pod/k7c7  nímž/k3xRgInSc7  ležel/k5eAaImAgMnS  major/k1gMnSc1  Murzin/k1gMnSc1  téměř/k6eAd1  v/k7c6  bezvědomí/k1gNnSc6 .../k? </s><s> Měl/k5eAaImAgInS  život/k1gInSc1  tuhý/k2eAgInSc1d1  jako/k8xC"," kočka/k1gFnSc1","./kIx. </s><s> Když/k8xS  už/k6eAd1  ho/k3xPp3gInSc4  v/k7c6  duchu/k1gMnSc6  pochovali/k5eAaPmAgMnP ,/kIx,  objevil/k5eAaPmAgMnS  se/k3xPyFc4  v/k7c6  bunkru/k1gInSc6  nad/k7c7  Hošťálkovou/k2eAgFnSc7d1 ./kIx. </s><s> Byl/k5eAaImAgMnS  bledý/k2eAgMnSc1d1 ,/kIx,  zesláblý/k2eAgInSc1d1 ,/kIx,  třásla/k5eAaImAgFnS  jím/k5eAaImIp1nS  horečka/k1gFnSc1 ./kIx. </s><s> Ale/k8xC  přišel/k5eAaPmAgMnS"
"Vlci proti Mustangům",",/kIx,  kudy/k6eAd1  odešli/k5eAaPmAgMnP  Mustangové/k1gMnPc1 ./kIx. ""/kIx"" </s><s> ""/kIx"" Tak/k9  pozor/k1gInSc1 ,/kIx,  opatrně/k6eAd1  vpřed/k6eAd1 !/kIx. </s><s> ""/kIx""  zavelel/k5eAaPmAgMnS  Lojza/k1gMnSc1 ./kIx. </s><s> Před/k7c7  osadou/k1gFnSc7  se/k3xPyFc4  vrhli/k5eAaImAgMnP  na/k7c4  zem/k1gFnSc4 ./kIx. </s><s> Plížili/k5eAaImAgMnP  se/k3xPyFc4  jako/k9"," kočky/k1gFnPc1","./kIx. </s><s> Ani/k8xC  větévka/k1gFnSc1  nezapraskala/k5eNaPmAgFnS ./kIx. </s><s> Pojednou/k6eAd1  zůstali/k5eAaPmAgMnP  stát/k5eAaPmF  jako/k8xC  přimrazeni/k5eAaPmNgMnP ./kIx. </s><s> Vchod/k1gInSc1  do/k7c2  stanu/k1gInSc2  se/k3xPyFc4  rozevřel/k5eAaPmAgMnS  a/k8xC  hlídka/k1gFnSc1  vyšla/k5eAaPmAgFnS  ven/k6eAd1 ./kIx. </s>"
"Zápisky z mrtvého domu","vlasů/k1gInPc2  se/k3xPyFc4  budu/k5eAaImBp1nS  o/k7c4  to/k3xDgNnSc4  s/k7c7  tebou/k3xPp2nSc7  příti/k5eAaImF ./kIx. </s><s> Ty/k3xPp2nSc1 ''/kIx"" s/k7c7  tedy/k9  boháč/k1gMnSc1 ,/kIx,  chceš/k5eAaImIp2nS -li/k?  seděti/k5eAaImF  se/k7c7  složenýma/k2eAgFnPc7d1  rukama/k1gFnPc7 ?/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Hlehle/k1gMnSc2  boháče/k1gMnSc2  Jerošku/k1gFnSc4 ;/kIx,  má/k5eAaImIp3nS  psa/k1gMnSc4  a/k8xC"," kočku/k1gFnSc4","!/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Ne/k9 ,/kIx,  opravdu/k6eAd1 ,/kIx,  braši/k1gMnPc1 ,/kIx,  co/k3yRnSc1  tak/k6eAd1  sedět/k5eAaImF !/kIx. </s><s> Přestaňme/k5eAaPmRp1nP  se/k3xPyFc4  říditi/k5eAaImF  tam/k6eAd1  těmi/k3xDgMnPc7  blázny/k1gMnPc7 ./kIx. </s><s> S/k7c7  nás/k3xPp1nPc2  kůži/k1gFnSc4  derou/k5eAaImIp3nP ./kIx. </s><s> Proč/k6eAd1  bychom/kYmCp1nP  nešli/k5eNaImAgMnP ?/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Proč/k6eAd1 ?/kIx. </s>"
"Dvojník. Nétička Nezvánova a Malinký Hrdina","?/kIx. </s><s> Co/k3yQnSc4  je/k5eAaImIp3nS  mu/k3xPp3gNnSc3  do/k7c2  toho/k3xDgInSc2 ?/kIx. </s><s> Stará/k2eAgFnSc1d1  petlice/k1gFnSc1 !/kIx. </s><s> Vždycky/k6eAd1  mně/k3xPp1nSc3  přijde/k5eAaPmIp3nS  do/k7c2  cesty/k1gFnSc2 ,/kIx,  vždycky/k6eAd1  hledí/k5eAaImIp3nS ,/kIx,  jak/k8xC  by/kYmCp3nS  člověku/k1gMnSc3  přeběhl/k5eAaPmAgMnS  cestu/k1gFnSc4 ,/kIx,  jako/k8xS  černá/k2eAgFnSc1d1"," kočka/k1gFnSc1",",/kIx,  vždycky/k6eAd1  jde/k5eAaImIp3nS  člověku/k1gMnSc3  napříč/k6eAd1  a/k8xC  naproti/k6eAd1 ;/kIx,  buď/k8xC  jde/k5eAaImIp3nS  člověku/k1gMnSc3  naproti/k6eAd1 ,/kIx,  nebo/k8xC  na/k7c4  příč/k1gFnSc4 .../k? ""/kIx"" </s><s> Pan/k1gMnSc1  Goljadkin/k1gMnSc1  opět/k6eAd1  se/k3xPyFc4  rozhlédl/k5eAaPmAgMnS  vůkol/k7c2  a/k8xC"
"Dvojník. Nétička Nezvánova a Malinký Hrdina","./kIx. </s><s> Avšak/k8xC  lákání/k1gNnSc1  kněžnino/k2eAgNnSc1d1  zdálo/k5eAaImAgNnS  se/k3xPyFc4  mu/k3xPp3gMnSc3  tak/k9  nemožným/k1gFnPc3 ,/kIx,  že/k8xS  se/k3xPyFc4  po/k7c4  nějakou/k3yIgFnSc4  dobu/k1gFnSc4  vzpěčoval/k5eAaImAgMnS  uvěřiti/k5eAaPmF  svým/k3xOyFgNnPc3  uším/k1gNnPc3 ./kIx. </s><s> Byl/k5eAaImAgMnS  lstivý/k2eAgMnSc1d1  jako/k8xS"," kočka/k1gFnSc1",",/kIx,  a/k8xC  aby/kYmCp3nS  se/k3xPyFc4  neprozradil/k5eNaPmAgMnS ,/kIx,  že/k8xS  spozoroval/k5eAaImAgMnS  zapomnětlivost/k1gFnSc4  při/k7c6  otvírání/k1gNnSc6  dveří/k1gFnPc2 ,/kIx,  přešel/k5eAaPmAgInS  k/k7c3  oknu/k1gNnSc3 ,/kIx,  položil/k5eAaPmAgMnS  na/k7c4  podokenník/k1gInSc4  své/k3xOyFgFnSc2"
