"academic use only"

"corpus","preloaded/gutenberg20_de"
"subcorpus","-"
"concordance size","34407"
"query","Query:[lc=""Wasser"" | lemma_lc=""Wasser"" | ascii=""Wasser""]"
"Reference","Left","KWIC","Right"
"Die Soldaten","unter/APPR  einem/ART.Indef.Dat.Sg.Masc  Baum/N.Name.Dat.Sg.Masc  ruhend/ADJD.Pos ,/SYM.Pun.Comma  zieht/VFIN.Full.3.Sg.Pres.Ind  ein/ART.Indef.Acc.Sg.Neut  Stück/N.Reg.Acc.Sg.Neut  trockenes/ADJA.Pos.Nom.Sg.Neut  Brot/N.Reg.Nom.Sg.Neut  aus/APPR  der/ART.Def.Dat.Sg.Fem  Tasche/N.Reg.Dat.Sg.Fem )/SYM.Paren.Right ./SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  habe/VFIN.Aux.1.Sg.Pres.Ind  immer/ADV  geglaubt/VPP.Full.Psp ,/SYM.Pun.Comma  daß/CONJ.SubFin  man/PRO.Indef.Subst.Nom.Sg.*  von/APPR  Brot/N.Reg.Dat.Sg.Neut  und/CONJ.Coord"," Wasser/N.Reg.Dat.Sg.Neut"," allein/ADV  leben/VINF.Full  kÖnnte/VFIN.Full.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> (/SYM.Paren.Left Nagt/VFIN.Full.3.Sg.Pres.Ind  daran/PROADV.Dem ./SYM.Pun.Sent )/SYM.Paren.Right  O/N.Name.Nom.Sg.*  hätt/VFIN.Full.3.Sg.Pres.Ind ''/SYM.Quot.Right  ich/PRO.Pers.Subst.1.Nom.Sg.*  nur/ADV  einen/ART.Indef.Acc.Sg.Masc  Tropfen/N.Reg.Acc.Sg.Masc  von/APPR  dem/ART.Def.Dat.Sg.Masc  Wein/N.Reg.Dat.Sg.Masc ,/SYM.Pun.Comma  den/PRO.Rel.Subst.Acc.Sg.Masc  ich/PRO.Pers.Subst.1.Nom.Sg.*  so/ADV  oft/ADV  aus/APPR  dem/ART.Def.Dat.Sg.Neut  Fenster/N.Reg.Dat.Sg.Neut"
"Zerbin, oder die neuere Philosophie",",/SYM.Pun.Comma  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  in/APPR  dem/ART.Def.Dat.Sg.Masc  Grad/N.Reg.Dat.Sg.Masc  verliebt/ADJD.Pos  zu/PART.Zu  machen/VINF.Full ,/SYM.Pun.Comma  als/CONJ.SubFin  Hohendorf/N.Name.Nom.Sg.Neut  war/VFIN.Aux.3.Sg.Past.Ind ;/SYM.Pun.Sent  das/PRO.Dem.Subst.Nom.Sg.Neut  fand/VFIN.Full.3.Sg.Past.Ind  aber/ADV  anfangs/ADV  ein/ART.Indef.*.*.*  wenig/PRO.Indef.Attr.*.*.*  Schwierigkeit/N.Reg.Acc.Sg.Fem ./SYM.Pun.Sent </s><s> Er/PRO.Pers.Subst.3.Nom.Sg.Masc  hatte/VFIN.Aux.3.Sg.Past.Ind  zu/APPR  viel/PRO.Indef.Attr.*.*.*"," Wasser/N.Reg.Dat.Sg.Neut"," in/APPR  seinem/PRO.Poss.Attr.Dat.Sg.Neut  Blut/N.Reg.Dat.Sg.Neut ,/SYM.Pun.Comma  zu/PART.Deg  dickhäutige/ADJA.Pos.Acc.Pl.Masc  Nerven/N.Reg.Acc.Pl.Masc ;/SYM.Pun.Sent  das/ART.Def.Nom.Sg.Neut  Feuer/N.Reg.Nom.Sg.Neut  ihrer/PRO.Poss.Attr.Gen.Pl.Neut  Augen/N.Reg.Gen.Pl.Neut  konnte/VFIN.Mod.3.Sg.Past.Ind  den/ART.Def.Acc.Pl.Neut  Thermometer/N.Reg.Acc.Pl.Neut  so/ADV  geschwind/ADJD.Pos  nicht/PART.Neg  steigen/VINF.Full  machen/VINF.Full"
"Zerbin, oder die neuere Philosophie","sehr/ADV  kurz/ADJD.Pos ./SYM.Pun.Sent </s><s> Am/APPRART.Dat.Sg.Masc  dritten/ADJA.Pos.Dat.Sg.Masc  Tage/N.Reg.Dat.Sg.Masc  abends/ADV  kam/VFIN.Full.3.Sg.Past.Ind  er/PRO.Pers.Subst.3.Nom.Sg.Masc  nicht/PART.Neg  zu/APPR  Hause/N.Reg.Dat.Sg.Neut ;/SYM.Pun.Sent  den/ART.Def.Acc.Sg.Masc  vierten/ADJA.Pos.Acc.Sg.Masc  Tag/N.Reg.Acc.Sg.Masc  ward/VFIN.Full.3.Sg.Past.Ind  am/APPRART.Dat.Sg.Masc  Morgen/N.Reg.Dat.Sg.Masc  seine/PRO.Poss.Attr.Acc.Sg.Fem  Leiche/N.Reg.Acc.Sg.Fem  in/APPR  dem/ART.Def.Dat.Sg.Neut  zu/APPR  der/ART.Def.Dat.Sg.Fem  Zeit/N.Reg.Dat.Sg.Fem  mit/APPR"," Wasser/N.Reg.Dat.Sg.Neut"," angefüllten/ADJA.Pos.Dat.Sg.Masc  Stadtgraben/N.Reg.Dat.Sg.Masc  gefunden/VPP.Full.Psp ,/SYM.Pun.Comma  in/APPR  den/PRO.Rel.Subst.Acc.Sg.Masc  er/PRO.Pers.Subst.3.Nom.Sg.Masc  sich/PRO.Refl.Subst.3.Acc.Sg.*  vom/APPRART.Dat.Sg.*  Wall/N.Name.*.*.*  herabgestürzt/VPP.Full.Psp  hatte/VFIN.Aux.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Jedermann/PRO.Indef.Subst.Nom.Sg.Masc  erschrak/VFIN.Full.3.Sg.Past.Ind ;/SYM.Pun.Sent  bis/CONJ.SubFin  endlich/ADV ,/SYM.Pun.Comma  bei/APPR"
"Wissenschaft der Logik — Band 2","Element/N.Reg.Nom.Sg.Neut  der/ART.Def.Gen.Sg.Fem  Existenz/N.Reg.Gen.Sg.Fem  von/APPR  den/ART.Def.Dat.Pl.Neut  chemischen/ADJA.Pos.Dat.Pl.Neut  Objekten/N.Reg.Dat.Pl.Neut ,/SYM.Pun.Comma  ihres/PRO.Poss.Attr.Gen.Sg.Masc  Processes/N.Reg.Gen.Sg.Masc  und/CONJ.Coord  seines/PRO.Poss.Attr.Gen.Sg.Neut  Resultats/N.Reg.Gen.Sg.Neut ;/SYM.Pun.Sent --/CARD im/APPRART.Dat.Sg.Neut  Körperlichen/N.Reg.Dat.Sg.Neut  hat/VFIN.Aux.3.Sg.Pres.Ind  das/ART.Def.Nom.Sg.Neut"," Wasser/N.Reg.Nom.Sg.Neut"," die/ART.Def.Acc.Sg.Fem  Funktion/N.Reg.Acc.Sg.Fem  dieses/PRO.Dem.Attr.Gen.Sg.Neut  Mediums/N.Reg.Gen.Sg.Neut ;/SYM.Pun.Sent  im/APPRART.Dat.Sg.Neut  Geistigen/ADJA.Pos.Dat.Sg.Neut ,/SYM.Pun.Comma  insofern/ADV  in/APPR  ihm/PRO.Pers.Subst.3.Dat.Sg.Masc  das/ART.Def.Acc.Sg.Neut  Analogon/N.Reg.Acc.Sg.Neut  eines/ART.Indef.Gen.Sg.Neut  solchen/PRO.Indef.Attr.Gen.Sg.Neut  Verhältnisses/N.Reg.Gen.Sg.Neut  Statt/CONJ.SubInf  findet/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma"
"Wissenschaft der Logik — Band 2",",/SYM.Pun.Comma  erfüllen/VFIN.Full.3.Pl.Pres.Ind  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  nur/ADV  durch/APPR  den/ART.Def.Acc.Sg.Masc  Druck/N.Reg.Acc.Sg.Masc ,/SYM.Pun.Comma  den/PRO.Rel.Subst.Acc.Sg.Masc  sie/PRO.Pers.Subst.3.Nom.Pl.*  erleiden/VFIN.Full.3.Pl.Pres.Ind ,/SYM.Pun.Comma  durch/APPR  die/ART.Def.Acc.Pl.Masc  chemischen/ADJA.Pos.Acc.Pl.Masc  Processe/N.Reg.Acc.Pl.Masc ,/SYM.Pun.Comma  denen/PRO.Rel.Subst.Dat.Pl.Masc  sie/PRO.Pers.Subst.3.Nom.Pl.*  mit/APPR  Luft/N.Reg.Dat.Sg.Fem ,/SYM.Pun.Comma  Licht/N.Reg.Dat.Sg.Neut ,/SYM.Pun.Comma"," Wasser/N.Reg.Dat.Sg.Neut"," preis/PART.Verb  gegeben/VPP.Full.Psp  sind/VFIN.Aux.3.Pl.Pres.Ind ,/SYM.Pun.Comma  und/CONJ.Coord  die/PRO.Rel.Subst.Acc.Sg.Fem  sie/PRO.Pers.Subst.3.Nom.Pl.*  dem/ART.Def.Dat.Sg.Masc  Menschen/N.Reg.Dat.Sg.Masc  abnehmen/VFIN.Full.3.Pl.Pres.Ind  durch/APPR  ihre/PRO.Poss.Attr.Acc.Sg.Fem  Reibung/N.Reg.Acc.Sg.Fem  u./APPR  s./ADV  f./APPR  Sie/PRO.Pers.Subst.3.Acc.Pl.*  erfüllen/VFIN.Full.3.Pl.Pres.Ind  also/ADV  ihre/PRO.Poss.Attr.Acc.Sg.Fem  Bestimmung/N.Reg.Acc.Sg.Fem  nur/ADV"
"Wissenschaft der Logik — Band 1","einen/ART.Indef.Acc.Sg.Masc  subjektiven/ADJA.Pos.Acc.Sg.Masc  als/CONJ.Coord  objektiven/ADJA.Pos.Acc.Sg.Masc ,/SYM.Pun.Comma  den/ART.Def.Acc.Sg.Masc  Anfang/N.Reg.Acc.Sg.Masc  aller/PRO.Indef.Attr.Gen.Pl.Neut  Dinge/N.Reg.Gen.Pl.Neut ./SYM.Pun.Sent </s><s> Das/ART.Def.Nom.Sg.Neut  Princip/N.Reg.Nom.Sg.Neut  ist/VFIN.Aux.3.Sg.Pres.Ind  ein/ART.Indef.Nom.Sg.Masc  irgendwie/ADV  bestimmter/ADJA.Pos.Nom.Sg.Masc  Inhalt/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma --/TRUNC.Noun das/ART.Def.Nom.Sg.Neut"," Wasser/N.Reg.Nom.Sg.Neut",",/SYM.Pun.Comma  das/ART.Def.Nom.Sg.Neut  Eine/PRO.Indef.Subst.Nom.Sg.Fem ,/SYM.Pun.Comma  Nus/N.Reg.Nom.Sg.Neut ,/SYM.Pun.Comma  Idee/N.Reg.Nom.Sg.Fem ,/SYM.Pun.Comma --/ADJA.Pos.Nom.Sg.Fem Substanz/N.Reg.Nom.Sg.Fem ,/SYM.Pun.Comma  Monade/N.Reg.Nom.Sg.Fem  u./CONJ.Coord s./VIMP.Full.2.Sg f./APPR ,/SYM.Pun.Comma  oder/CONJ.Coord  wenn/CONJ.SubFin  es/PRO.Pers.Subst.3.Nom.Sg.Neut  sich/PRO.Refl.Subst.3.Acc.Sg.*  auf/APPR  die/ART.Def.Acc.Sg.Fem  Natur/N.Reg.Acc.Sg.Fem  des/ART.Def.Gen.Sg.Neut  Erkennens/N.Reg.Gen.Sg.Neut  bezieht/VFIN.Full.3.Sg.Pres.Ind  und/CONJ.Coord  damit/PROADV.Dem  mehr/ADV"
"Wissenschaft der Logik — Band 1","als/CONJ.Comp  das/ART.Def.Acc.Sg.Neut  Erste/N.Reg.Acc.Sg.Neut  zeigen/VINF.Full ./SYM.Pun.Sent </s><s> Und/CONJ.Coord  das/ART.Def.Nom.Sg.Neut  Eleatische/N.Reg.Nom.Sg.Neut  Eine/ART.Indef.Acc.Sg.Fem  oder/CONJ.Coord  Seyn/N.Name.Acc.Sg.Neut  haben/VFIN.Aux.1.Pl.Pres.Ind  wir/PRO.Pers.Subst.1.Nom.Pl.*  für/APPR  das/ART.Def.Acc.Sg.Neut  Erste/N.Reg.Acc.Sg.Neut  des/ART.Def.Gen.Sg.Neut  Wissens/N.Reg.Gen.Sg.Neut  vom/APPRART.Dat.Sg.Masc  Gedanken/N.Reg.Dat.Sg.Masc  anzusehen/VINF.Full.zu ;/SYM.Pun.Sent  das/ART.Def.Nom.Sg.Neut"," Wasser/N.Reg.Nom.Sg.Neut"," und/CONJ.Coord  dergleichen/PRO.Indef.Subst.Nom.Pl.*  materielle/ADJA.Pos.Nom.Pl.Fem  Principien/N.Reg.Nom.Pl.Fem  sollen/VFIN.Mod.3.Pl.Pres.Ind  wohl/ADV  das/ART.Def.Acc.Sg.Neut  Allgemeine/N.Reg.Acc.Sg.Neut  seyn/VINF.Full ,/SYM.Pun.Comma  aber/ADV  sind/VFIN.Aux.3.Pl.Pres.Ind  als/APPR  Materien/N.Reg.Nom.Pl.Fem  nicht/PART.Neg  reine/ADJA.Pos.Acc.Pl.Masc  Gedanken/N.Reg.Acc.Pl.Masc ;/SYM.Pun.Sent"
"Wissenschaft der Logik — Band 1","jenes/PRO.Dem.Attr.Nom.Sg.Neut  Negative/ADJA.Pos.Nom.Sg.Neut  ebenso/CONJ.Coord  viel/PRO.Indef.Attr.*.*.*  Antheil/N.Reg.Acc.Sg.Neut  hat/VFIN.Aux.3.Sg.Pres.Ind ,/SYM.Pun.Comma  als/CONJ.Comp  das/PRO.Dem.Subst.Nom.Sg.Neut  für/APPR  das/ART.Def.Acc.Sg.Neut  Reale/ADJA.Pos.Acc.Sg.Neut ,/SYM.Pun.Comma  Positive/N.Reg.Acc.Sg.Neut  geltende/ADJA.Pos.Acc.Sg.Neut  Licht/N.Reg.Acc.Sg.Neut ;/SYM.Pun.Sent  ebenso/ADV  giebt/VFIN.Full.3.Sg.Pres.Ind  sich/PRO.Refl.Subst.3.Acc.Sg.*  die/ART.Def.Nom.Sg.Fem  Kälte/N.Reg.Nom.Sg.Fem  dem/ART.Def.Dat.Sg.Neut"," Wasser/N.Reg.Dat.Sg.Neut",",/SYM.Pun.Comma  unserer/PRO.Poss.Attr.Dat.Sg.Fem  Empfindung/N.Reg.Dat.Sg.Fem  u./CONJ.Coord s./VIMP.Full.2.Sg  f./APPR  genugsam/ADV  zu/PART.Zu  erkennen/VINF.Full ,/SYM.Pun.Comma  und/CONJ.Coord  wenn/CONJ.SubFin  wir/PRO.Pers.Subst.1.Nom.Pl.*  ihr/PRO.Pers.Subst.3.Dat.Sg.Fem  sogenannte/ADJA.Pos.Acc.Sg.Fem  objektive/ADJA.Pos.Acc.Sg.Fem  Realität/N.Reg.Acc.Sg.Fem  absprechen/VINF.Full ,/SYM.Pun.Comma  so/ADV  ist/VFIN.Aux.3.Sg.Pres.Ind"
"Wissenschaft der Logik — Band 1","Seyn/N.Name.Acc.Sg.Neut  zuschriebe/VFIN.Full.3.Sg.Past.Subj ,/SYM.Pun.Comma  verdiente/VFIN.Full.3.Sg.Past.Ind  den/ART.Def.Acc.Sg.Masc  Namen/N.Reg.Acc.Sg.Masc  Philosophie/N.Reg.Nom.Sg.Fem  nicht/PART.Neg ;/SYM.Pun.Sent  Principien/N.Reg.Acc.Pl.Fem  älterer/ADJA.Comp.Gen.Pl.Fem  oder/CONJ.Coord  neuerer/ADJA.Comp.Gen.Pl.Fem  Philosophien/N.Reg.Gen.Pl.Fem ,/SYM.Pun.Comma  das/ART.Def.Acc.Sg.Neut"," Wasser/N.Reg.Acc.Sg.Neut",",/SYM.Pun.Comma  oder/CONJ.Coord  die/ART.Def.Acc.Sg.Fem  Materie/N.Reg.Acc.Sg.Fem  oder/CONJ.Coord  die/ART.Def.Acc.Pl.Neut  Atome/N.Reg.Acc.Pl.Neut  sind/VFIN.Aux.3.Pl.Pres.Ind  Gedanken/N.Reg.Nom.Pl.Masc ,/SYM.Pun.Comma  Allgemeine/N.Reg.Nom.Pl.* ,/SYM.Pun.Comma  Ideelle/N.Reg.Nom.Pl.* ,/SYM.Pun.Comma  nicht/PART.Neg  Dinge/N.Reg.Nom.Pl.Neut ,/SYM.Pun.Comma  wie/PROADV.Inter  sie/PRO.Pers.Subst.3.Nom.Pl.*  sich/PRO.Refl.Subst.3.Acc.Pl.*  unmittelbar/ADJD.Pos  vorfinden/VFIN.Full.3.Pl.Pres.Ind"
"Wissenschaft der Logik — Band 1","Ideelle/N.Reg.Nom.Pl.* ,/SYM.Pun.Comma  nicht/PART.Neg  Dinge/N.Reg.Nom.Pl.Neut ,/SYM.Pun.Comma  wie/PROADV.Inter  sie/PRO.Pers.Subst.3.Nom.Pl.*  sich/PRO.Refl.Subst.3.Acc.Pl.*  unmittelbar/ADJD.Pos  vorfinden/VFIN.Full.3.Pl.Pres.Ind ,/SYM.Pun.Comma  d./PRO.Dem.Subst.Nom.Sg.Neut  h./VFIN.Full.3.Sg.Pres.Ind  in/APPR  sinnlicher/ADJA.Pos.Dat.Sg.Fem  Einzelnheit/N.Reg.Dat.Sg.Fem ,/SYM.Pun.Comma  selbst/ADV  jenes/PRO.Dem.Attr.Acc.Sg.Neut  thaletische/ADJA.Pos.Acc.Sg.Neut"," Wasser/N.Reg.Acc.Sg.Neut"," nicht/PART.Neg ;/SYM.Pun.Sent  denn/CONJ.Coord ,/SYM.Pun.Comma  obgleich/CONJ.SubFin  auch/ADV  das/ART.Def.Nom.Sg.Neut  empirische/ADJA.Pos.Nom.Sg.Neut  Wasser/N.Reg.Nom.Sg.Neut ,/SYM.Pun.Comma  ist/VFIN.Aux.3.Sg.Pres.Ind  es/PRO.Pers.Subst.3.Nom.Sg.Neut  außerdem/PROADV.Dem  zugleich/ADV  das/ART.Def.Nom.Sg.Neut  Ansich/N.Reg.Nom.Sg.Neut  oder/CONJ.Coord  Wesen/N.Reg.Nom.Sg.Neut  aller/PRO.Indef.Attr.Gen.Pl.Neut  anderen/ADJA.Pos.Gen.Pl.Neut  Dinge/N.Reg.Gen.Pl.Neut ;/SYM.Pun.Sent"
"Wissenschaft der Logik — Band 1",",/SYM.Pun.Comma  d./PRO.Dem.Subst.Nom.Sg.Neut  h./VFIN.Full.3.Sg.Pres.Ind  in/APPR  sinnlicher/ADJA.Pos.Dat.Sg.Fem  Einzelnheit/N.Reg.Dat.Sg.Fem ,/SYM.Pun.Comma  selbst/ADV  jenes/PRO.Dem.Attr.Acc.Sg.Neut  thaletische/ADJA.Pos.Acc.Sg.Neut  Wasser/N.Reg.Acc.Sg.Neut  nicht/PART.Neg ;/SYM.Pun.Sent  denn/CONJ.Coord ,/SYM.Pun.Comma  obgleich/CONJ.SubFin  auch/ADV  das/ART.Def.Nom.Sg.Neut  empirische/ADJA.Pos.Nom.Sg.Neut"," Wasser/N.Reg.Nom.Sg.Neut",",/SYM.Pun.Comma  ist/VFIN.Aux.3.Sg.Pres.Ind  es/PRO.Pers.Subst.3.Nom.Sg.Neut  außerdem/PROADV.Dem  zugleich/ADV  das/ART.Def.Nom.Sg.Neut  Ansich/N.Reg.Nom.Sg.Neut  oder/CONJ.Coord  Wesen/N.Reg.Nom.Sg.Neut  aller/PRO.Indef.Attr.Gen.Pl.Neut  anderen/ADJA.Pos.Gen.Pl.Neut  Dinge/N.Reg.Gen.Pl.Neut ;/SYM.Pun.Sent  und/CONJ.Coord  diese/PRO.Dem.Subst.Nom.Pl.Neut  sind/VFIN.Aux.3.Pl.Pres.Ind  nicht/PART.Neg  selbstständige/ADJA.Pos.Nom.Pl.Fem ,/SYM.Pun.Comma  in/APPR  sich/PRO.Refl.Subst.3.Dat.Pl.*"
"Wissenschaft der Logik — Band 1","Wesen/N.Reg.Nom.Sg.Neut  aller/PRO.Indef.Attr.Gen.Pl.Neut  anderen/ADJA.Pos.Gen.Pl.Neut  Dinge/N.Reg.Gen.Pl.Neut ;/SYM.Pun.Sent  und/CONJ.Coord  diese/PRO.Dem.Subst.Nom.Pl.Neut  sind/VFIN.Aux.3.Pl.Pres.Ind  nicht/PART.Neg  selbstständige/ADJA.Pos.Nom.Pl.Fem ,/SYM.Pun.Comma  in/APPR  sich/PRO.Refl.Subst.3.Dat.Pl.*  gegründete/ADJA.Pos.Acc.Pl.Fem ,/SYM.Pun.Comma  sondern/CONJ.Coord  aus/APPR  einem/ART.Indef.Dat.Sg.Masc  Anderen/ADJA.Pos.Dat.Sg.Masc ,/SYM.Pun.Comma  dem/ART.Def.Dat.Sg.Neut"," Wasser/N.Reg.Dat.Sg.Neut",",/SYM.Pun.Comma  gesetzte/ADJA.Pos.Acc.Sg.Neut ,/SYM.Pun.Comma  d./PRO.Dem.Subst.Nom.Sg.Neut  i./APPR  ideelle/ADJA.Pos.Acc.Pl.Masc ./SYM.Pun.Sent </s><s> Indem/CONJ.SubFin  vorhin/ADV  das/ART.Def.Nom.Sg.Neut  Princip/N.Reg.Nom.Sg.Neut ,/SYM.Pun.Comma  das/ART.Def.Acc.Sg.Neut  Allgemeine/N.Reg.Acc.Sg.Neut ,/SYM.Pun.Comma  das/ART.Def.Acc.Sg.Neut  Ideelle/N.Reg.Acc.Sg.Neut  genannt/VPP.Full.Psp  worden/VPP.Aux.Psp ,/SYM.Pun.Comma  wie/PROADV.Inter  noch/ADV  mehr/ADV  der/ART.Def.Nom.Sg.Masc"
"Wissenschaft der Logik — Band 1","Schwere/N.Reg.Dat.Sg.Fem ;/SYM.Pun.Sent --/N.Reg.Nom.Sg.Masc welche/PRO.Inter.Attr.Acc.Sg.Fem  Gleichartigkeit/N.Reg.Acc.Sg.Fem  ihrer/PRO.Poss.Attr.Gen.Sg.Fem  Natur/N.Reg.Gen.Sg.Fem ,/SYM.Pun.Comma  daß/CONJ.SubFin  es/PRO.Pers.Subst.3.Nom.Sg.Neut  z./APPRART.Dat.Sg.Neut  B./N.Reg.Dat.Sg.Neut  nicht/PART.Neg  ein/ART.Indef.Nom.Sg.Neut  Metall/N.Reg.Nom.Sg.Neut  ist/VFIN.Aux.3.Sg.Pres.Ind ,/SYM.Pun.Comma  von/APPR  dessen/PRO.Rel.Attr.Gen.Sg.Neut  Verbindung/N.Reg.Dat.Sg.Fem  mit/APPR"," Wasser/N.Reg.Dat.Sg.Neut"," die/ART.Def.Nom.Sg.Fem  Rede/N.Reg.Nom.Sg.Fem  wäre/VFIN.Aux.3.Sg.Past.Subj ,/SYM.Pun.Comma  sonst/ADV  zur/APPRART.Dat.Sg.Fem  Möglichkeit/N.Reg.Dat.Sg.Fem  solcher/PRO.Indef.Attr.Dat.Sg.Fem  Verbindung/N.Reg.Dat.Sg.Fem  erforderlich/ADJD.Pos  sey/ADJD.Pos ,/SYM.Pun.Comma  gehört/VFIN.Full.3.Sg.Pres.Ind  nicht/PART.Neg  hierher/PROADV.Dem  zu/PART.Zu  betrachten/VINF.Full ./SYM.Pun.Sent --/ADJA.Pos.Nom.Sg.Masc"
"Wissenschaft der Logik — Band 1","zu/PART.Zu  seyn/VINF.Full  scheint/VFIN.Full.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Er/PRO.Pers.Subst.3.Nom.Sg.Masc  hat/VFIN.Aux.3.Sg.Pres.Ind  gezeigt/VPP.Full.Psp ,/SYM.Pun.Comma  daß/CONJ.SubFin  es/PRO.Pers.Subst.3.Nom.Sg.Neut  Umstände/N.Reg.Acc.Pl.Masc ,/SYM.Pun.Comma  wie/PROADV.Inter  die/ART.Def.Nom.Sg.Fem  Stärke/N.Reg.Nom.Sg.Fem  der/ART.Def.Gen.Sg.Fem  Kohäsion/N.Reg.Gen.Sg.Fem ,/SYM.Pun.Comma  Unauflösbarkeit/N.Reg.Gen.Sg.Fem  der/ART.Def.Gen.Pl.Neut  gebildeten/ADJA.Pos.Gen.Pl.Neut  Salze/N.Reg.Gen.Pl.Neut  im/APPRART.Dat.Sg.Neut"," Wasser/N.Reg.Dat.Sg.Neut",",/SYM.Pun.Comma  sind/VFIN.Aux.3.Pl.Pres.Ind ,/SYM.Pun.Comma  unter/APPR  welchen/PRO.Rel.Subst.Dat.Pl.*  jenes/PRO.Dem.Attr.Nom.Sg.Neut  Ausschließen/N.Reg.Nom.Sg.Neut  Statt/CONJ.SubInf  findet/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma  nicht/PART.Neg  die/ART.Def.Acc.Sg.Fem  qualitative/ADJA.Pos.Acc.Sg.Fem  Natur/N.Reg.Acc.Sg.Fem  der/ART.Def.Gen.Pl.Fem  Agentien/N.Reg.Gen.Pl.Fem  als/APPR  solche/PRO.Indef.Subst.Nom.Pl.Fem ,/SYM.Pun.Comma  --/CARD"
"Wissenschaft der Logik — Band 1","tritt/VFIN.Full.3.Sg.Pres.Ind  eine/ART.Indef.Nom.Sg.Fem  specifische/ADJA.Pos.Nom.Sg.Fem  Verbindung/N.Reg.Nom.Sg.Fem  auf/PART.Verb ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Nom.Sg.Fem  auf/APPR  einem/ART.Indef.Dat.Sg.Neut  Maaßverhältnisse/N.Reg.Dat.Sg.Neut  beruht/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma  und/CONJ.Coord  eigene/ADJA.Pos.Acc.Pl.Fem  Qualitäten/N.Reg.Acc.Pl.Fem  hat/VFIN.Aux.3.Sg.Pres.Ind ./SYM.Pun.Sent --/N.Name.Nom.Sg.* Oder/CONJ.Coord  das/ART.Def.Nom.Sg.Neut"," Wasser/N.Reg.Nom.Sg.Neut",",/SYM.Pun.Comma  indem/CONJ.SubFin  es/PRO.Pers.Subst.3.Nom.Sg.Neut  seine/PRO.Poss.Attr.Acc.Sg.Fem  Temperatur/N.Reg.Acc.Sg.Fem  ändert/VFIN.Full.3.Sg.Pres.Ind ,/SYM.Pun.Comma  wird/VFIN.Aux.3.Sg.Pres.Ind  damit/PROADV.Dem  nicht/PART.Neg  bloß/ADV  mehr/ADV  oder/CONJ.Coord  weniger/ADV  warm/ADJD.Pos ,/SYM.Pun.Comma  sondern/CONJ.Coord  geht/VFIN.Full.3.Sg.Pres.Ind  durch/APPR  die/ART.Def.Acc.Pl.Masc  Zustände/N.Reg.Acc.Pl.Masc  der/ART.Def.Gen.Sg.Fem"
"Wissenschaft der Logik — Band 1",",/SYM.Pun.Comma  das/PRO.Rel.Subst.Nom.Sg.Neut  ein/ART.Indef.Acc.Sg.Neut  Abbrechen/N.Reg.Acc.Sg.Neut  des/ART.Def.Gen.Sg.Neut  Allmähligen/N.Reg.Gen.Sg.Neut  und/CONJ.Coord  ein/ART.Indef.Acc.Sg.Neut  Qualitativ-Anderes/N.Reg.Acc.Sg.Neut  gegen/APPR  das/ART.Def.Acc.Sg.Neut  vorhergehende/ADJA.Pos.Acc.Sg.Neut  Daseyn/N.Name.Acc.Sg.Neut  ist/VFIN.Aux.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Das/ART.Def.Nom.Sg.Neut"," Wasser/N.Reg.Nom.Sg.Neut"," wird/VFIN.Aux.3.Sg.Pres.Ind  durch/APPR  die/ART.Def.Acc.Sg.Fem  Erkältung/N.Reg.Acc.Sg.Fem  nicht/PART.Neg  nach/ADV  und/CONJ.Coord  nach/ADV  hart/ADJD.Pos ,/SYM.Pun.Comma  so/ADV  daß/CONJ.SubFin  es/PRO.Pers.Subst.3.Nom.Sg.Neut  breiartig/ADJD.Pos  würde/VFIN.Aux.3.Sg.Past.Subj  und/CONJ.Coord  allmählig/ADJD.Pos  bis/APPR  zur/APPRART.Dat.Sg.Fem  Konsistenz/N.Reg.Dat.Sg.Fem  des/ART.Def.Gen.Sg.Neut  Eises/N.Reg.Gen.Sg.Neut"
