"academic use only"

"corpus","preloaded/gutenberg20_de"
"subcorpus","-"
"concordance size","142"
"query","Query:[lc=""kat"" | lemma_lc=""kat"" | ascii=""kat""]"
"Reference","Left","KWIC","Right"
"Anzeiger für Kunde der deutschen Vorzeit, 27. Band, 1880: Organ des Germanischen Museums",",/SYM.Pun.Comma  sondern/CONJ.Coord  ein/ART.Indef.Nom.Sg.Masc  von/APPR  Weiß/N.Reg.Dat.Sg.Neut  und/CONJ.Coord  Roth/N.Name.Dat.Sg.*  geschachter/ADJA.Pos.Nom.Sg.Masc  Adler/N.Reg.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> Alle/PRO.Indef.Attr.Nom.Pl.Masc  heraldischen/ADJA.Pos.Nom.Pl.Masc  Pelzmuster/N.Reg.Nom.Pl.Masc  sind/VFIN.Aux.3.Pl.Pres.Ind  +/CONJ.Coord zusammengesetzte/ADJA.Pos.Nom.Pl.Fem +/CONJ.Coord  Tinkturen/N.Reg.Nom.Pl.Fem"," kat/SYM.Other.Auth","''/SYM.Quot.Right exochän/ADJD.Pos ;/SYM.Pun.Sent  z./APPRART.Dat.Sg.Neut  B./N.Reg.Dat.Sg.Neut  der/ART.Def.Gen.Pl.Masc  Adler/N.Reg.Gen.Pl.Masc  im/APPRART.Dat.Sg.Neut  Wappen/N.Reg.Dat.Sg.Neut  von/APPR  ""/SYM.Quot.Left Froburg/N.Name.Dat.Sg.Neut ""/SYM.Quot.Left  (/SYM.Paren.Left Nr./N.Reg.Nom.Sg.Fem  28/CARD )/SYM.Paren.Right  und/CONJ.Coord  der/ART.Def.Nom.Sg.Masc  Fürstenberg/N.Name.Nom.Sg.Neut ''/SYM.Quot.Right sche/ADJA.Pos.Nom.Sg.Masc  Schildrand/N.Reg.Nom.Sg.Masc  (/SYM.Paren.Left Nr./N.Reg.Nom.Sg.Fem  37/CARD )/SYM.Paren.Right  von/APPR  weiß/ADJD.Pos  und/CONJ.Coord"
"Gesammelte Schulhumoresken","eins/CARD ,/SYM.Pun.Comma  scheint/VFIN.Full.3.Sg.Pres.Ind  nach/APPR  Erlangung/N.Reg.Dat.Sg.Fem  dieses/PRO.Dem.Attr.Gen.Sg.Neut  Resultates/N.Reg.Gen.Sg.Neut  um/APPR  zwei/CARD  Zoll/N.Reg.Acc.Sg.Masc  gewachsen/VPP.Full.Psp  zu/PART.Zu  sein/VINF.Aux ,/SYM.Pun.Comma  gebärdet/VFIN.Full.3.Sg.Pres.Ind  sich/PRO.Refl.Subst.3.Acc.Sg.*  wie/CONJ.Comp  der/ART.Def.Nom.Sg.Masc  bedeutende/ADJA.Pos.Nom.Sg.Masc  Mann/N.Reg.Nom.Sg.Masc  ~/CARD ","kat/SYM.Other.Auth","''/SYM.Quot.Right  exochen/ADJA.Pos.Nom.Pl.Fem ~/N.Reg.Nom.Pl.Fem ,/SYM.Pun.Comma  studiert/VFIN.Full.3.Sg.Pres.Ind  Philologie/N.Reg.Nom.Sg.Fem ,/SYM.Pun.Comma  beendet/VFIN.Full.3.Sg.Pres.Ind  sein/PRO.Poss.Attr.Acc.Sg.Neut  Triennium/N.Reg.Acc.Sg.Neut  gleichfalls/ADV  mit/APPR  Auszeichnung/N.Reg.Dat.Sg.Fem ,/SYM.Pun.Comma  ist/VFIN.Aux.3.Sg.Pres.Ind  ein/ART.Indef.Nom.Sg.Neut  halbes/ADJA.Pos.Nom.Sg.Neut  Jahr/N.Reg.Nom.Sg.Neut  später/ADJD.Comp"
"The German Classics from the Fourth to the Nineteenth Century, Vol. 1 (of 2)","und/CONJ.Coord  trampen/VINF.Full [/SYM.Paren.Left 1098/CARD ]/SYM.Paren.Right  un/FM  mit/APPR  beeden/FM  föten/FM  stampen/FM [/SYM.Paren.Left 1099/CARD ]/SYM.Paren.Right :/SYM.Pun.Colon  ''/SYM.Quot.Right Schit/FM [/SYM.Paren.Left 1100/CARD ]/SYM.Paren.Right ,/SYM.Pun.Comma  see/VFIN.Full.1.Sg.Pres.Ind  Marten/N.Name.Nom.Sg.* ,/SYM.Pun.Comma  dat/FM ''/SYM.Quot.Right s/FM  vör/FM  di/FM !/SYM.Pun.Sent </s><s> ''/SYM.Quot.Right </s><s> Marten/N.Name.Nom.Sg.*  gung/FM  man/FM  ut/FM  der/ART.Def.Gen.Sg.Fem"," katen/ADJA.Pos.Gen.Sg.Fem","[/SYM.Paren.Left 1101/CARD ]/SYM.Paren.Right ,/SYM.Pun.Comma  wull/ADJD.Pos  mit/APPR  gunst/ADJD.Pos  wat/PRO.Indef.Subst.*.*.Neut  lopen/VINF.Full.zu  laten/VFIN.Full.3.Pl.Past.Ind  dar/PART.Verb  bisüden/VINF.Full [/SYM.Paren.Left 1102/CARD ]/SYM.Paren.Right  bi/FM  de/FM  boes/FM [/SYM.Paren.Left 1103/CARD ]/SYM.Paren.Right ./SYM.Pun.Sent  he/SYM.Other.XY  sprak/FM  to/FM  de/FM  andern/PRO.Indef.Subst.Nom.Pl.*  heeren/VFIN.Full.3.Pl.Pres.Ind :/SYM.Pun.Colon  ''/SYM.Quot.Right leven/VFIN.Full.3.Pl.Pres.Ind  fründe/ADJD.Pos ,/SYM.Pun.Comma"
"Lexikon baltischer Künstler",")/SYM.Paren.Right ./SYM.Pun.Sent  --/N.Reg.Nom.Sg.Masc  Mönchgut/ADJD.Pos  auf/APPR  Rügen/N.Name.Dat.Sg.Neut  mit/APPR  der/ART.Def.Dat.Sg.Fem  Bucht/N.Name.Dat.Sg.Fem  bei/APPR  aufgehendem/ADJA.Pos.Dat.Sg.Masc  Mond/N.Reg.Dat.Sg.Masc ./SYM.Pun.Sent </s><s> (/SYM.Paren.Left Bes./ADV  Nationalgal/ADJD.Pos ./SYM.Pun.Sent </s><s> Berlin/N.Name.Nom.Sg.Neut ,/SYM.Pun.Comma  erworb./ADJA.Pos.Nom.Sg.Masc  1878./ADJA.Pos.Nom.Sg.Masc  Abb./N.Reg.Nom.Sg.Fem  im/APPRART.Dat.Sg.Masc"," Kat/N.Reg.Dat.Sg.Masc",")/SYM.Paren.Right ./SYM.Pun.Sent  --/N.Reg.Nom.Sg.Masc  Am/APPRART.Dat.Sg.Masc  frühen/ADJA.Pos.Dat.Sg.Masc  Morgen/N.Reg.Dat.Sg.Masc ,/SYM.Pun.Comma  Harzlandschaft/N.Reg.Nom.Sg.Fem ,/SYM.Pun.Comma  1871/CARD  gem./APPR  (/SYM.Paren.Left Bes./ADV  Fürst/N.Reg.Acc.Sg.Masc  Carolath-Beuthen/N.Name.Nom.Sg.Masc ,/SYM.Pun.Comma  Berlin/N.Name.Nom.Sg.Neut )/SYM.Paren.Right ./SYM.Pun.Sent </s><s> Rügenscher/ADJA.Pos.Nom.Sg.Masc  Strand/N.Reg.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> (/SYM.Paren.Left Bes./ADV"
"Sämmtliche Werke 1-2: Mein Leben / Spaziergang nach Syrakus im Jahre 1802: Vierte rechtmäßige Gesammtausgabe in acht Bänden","alle/PRO.Indef.Attr.Acc.Pl.Neut  Klöster/N.Reg.Acc.Pl.Neut ,/SYM.Pun.Comma  und/CONJ.Coord  sagt/VFIN.Full.3.Sg.Pres.Ind  mir/PRO.Pers.Subst.1.Dat.Sg.* ,/SYM.Pun.Comma  wie/PROADV.Inter  reich/ADJD.Pos  sie/PRO.Pers.Subst.3.Nom.Pl.*  sind/VFIN.Aux.3.Pl.Pres.Ind ./SYM.Pun.Sent </s><s> Nun/ADV  interessiren/VFIN.Full.1.Pl.Pres.Ind  mich/PRO.Pers.Subst.1.Acc.Sg.*  die/ART.Def.Nom.Pl.Neut  Klöster/N.Reg.Nom.Pl.Neut  und/CONJ.Coord  ihre/PRO.Poss.Attr.Nom.Pl.Masc  Bewohner/N.Reg.Nom.Pl.Masc  nur/ADV  [/SYM.Paren.Left Griechisch/N.Reg.Nom.Sg.Neut :/SYM.Pun.Colon"," kat/SYM.Other.Auth","''/SYM.Quot.Right  antiphrasin/FM  tês/FM  kalokagathias/FM ]/SYM.Paren.Right ;/SYM.Pun.Sent  ich/PRO.Pers.Subst.1.Nom.Sg.*  sagte/VFIN.Full.3.Sg.Past.Ind  also/ADV  diesen/PRO.Dem.Attr.Acc.Sg.Masc  Morgen/N.Reg.Acc.Sg.Masc  zu/APPR  einem/ART.Indef.Dat.Sg.Masc  solchen/PRO.Indef.Attr.Dat.Sg.Masc  Rapport/N.Reg.Dat.Sg.Masc  ganz/ADV  unwillig/ADJD.Pos  murmelnd/ADJD.Pos  in/APPR"
"Der Ring","doch/ADV  daz/ADJD.Pos  wachen/ADJA.Pos.Acc.Sg.Masc  swär/N.Reg.Acc.Sg.Masc ,/SYM.Pun.Comma  5/CARD  So/ADV  wir/PRO.Pers.Subst.1.Nom.Pl.*  des/ART.Def.Gen.Sg.Masc  morgens/ADV  scholten/ADJA.Pos.Gen.Sg.Masc  eren/ADJA.Pos.Gen.Sg.Masc ,/SYM.Pun.Comma  Tröschen/ADJA.Pos.Gen.Sg.Masc ,/SYM.Pun.Comma  sneyden/ADJA.Pos.Gen.Sg.Masc ,/SYM.Pun.Comma  mäyn/ADJD.Pos  und/CONJ.Coord  perren/ADJD.Pos ./SYM.Pun.Sent </s><s> Er/PRO.Pers.Subst.3.Nom.Sg.Masc  müss/VFIN.Full.3.Sg.Past.Ind  dertrinken/ADJD.Pos  in/APPR  dem/PRO.Dem.Subst.Dat.Sg.Neut"," kat/SYM.Other.Auth",",/SYM.Pun.Comma  Der/PRO.Dem.Subst.Nom.Sg.Masc  uns/PRO.Pers.Subst.1.Dat.Pl.*  hier/ADV  zuo/FM  ie/FM  gepraht/FM !/SYM.Pun.Sent </s><s> Dennocht/N.Reg.Nom.Sg.Neut  Purkhart/N.Name.Nom.Sg.*  hiet/VFIN.Full.3.Sg.Pres.Ind  gesungen/ADJD.Pos  10/CARD  Rayns/N.Reg.Acc.Pl.Masc  gesanch/ADJD.Pos  in/APPR  süzzer/ADJA.Pos.Dat.Sg.Fem  zungen/VPP.Full.Psp ,/SYM.Pun.Comma  Do/FM  moht/FM  ers/FM  nit/FM  an/APZR"
"Aphorismen zur Lebensweisheit","seiner/PRO.Poss.Attr.Dat.Sg.Fem  Darstellung/N.Reg.Dat.Sg.Fem  der/ART.Def.Gen.Sg.Fem  peripatetischen/ADJA.Pos.Gen.Sg.Fem  Ethik/N.Reg.Gen.Sg.Fem  (/SYM.Paren.Left Ecl/N.Name.Nom.Sg.* ./SYM.Pun.Sent  eth/VFIN.Full.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> II/CARD ,/SYM.Pun.Comma  c./ADJD.Pos  7/CARD ,/SYM.Pun.Comma  p./APPR  268-278/CARD )/SYM.Paren.Right ,/SYM.Pun.Comma  z./APPRART.Dat.Sg.Neut  B./N.Reg.Dat.Sg.Neut  =/SYM.Other.XY energeian/ADJD.Pos  einai/N.Name.Nom.Sg.*  tên/ADJD.Pos  eudaimonian/VPP.Full.Psp"," kat/SYM.Other.Auth","''/SYM.Quot.Right  aretên/FM ,/SYM.Pun.Comma  en/FM  praxesi/FM  proêgoumenais/FM  kat/SYM.Other.Auth ''/SYM.Quot.Right  euchên/ADJD.Pos =/SYM.Other.XY  (/SYM.Paren.Left _felicitatem/FM  esse/VFIN.Full.1.Sg.Pres.Ind  functionem/FM  secundum/FM  virtutem/FM ,/SYM.Pun.Comma  per/FM  actiones/FM"
"Aphorismen zur Lebensweisheit","Ethik/N.Reg.Gen.Sg.Fem  (/SYM.Paren.Left Ecl/N.Name.Nom.Sg.* ./SYM.Pun.Sent  eth/VFIN.Full.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> II/CARD ,/SYM.Pun.Comma  c./ADJD.Pos  7/CARD ,/SYM.Pun.Comma  p./APPR  268-278/CARD )/SYM.Paren.Right ,/SYM.Pun.Comma  z./APPRART.Dat.Sg.Neut  B./N.Reg.Dat.Sg.Neut  =/SYM.Other.XY energeian/ADJD.Pos  einai/N.Name.Nom.Sg.*  tên/ADJD.Pos  eudaimonian/VPP.Full.Psp  kat/SYM.Other.Auth ''/SYM.Quot.Right  aretên/FM ,/SYM.Pun.Comma  en/FM  praxesi/FM  proêgoumenais/FM"," kat/SYM.Other.Auth","''/SYM.Quot.Right  euchên/ADJD.Pos =/SYM.Other.XY  (/SYM.Paren.Left _felicitatem/FM  esse/VFIN.Full.1.Sg.Pres.Ind  functionem/FM  secundum/FM  virtutem/FM ,/SYM.Pun.Comma  per/FM  actiones/FM  successus/FM  compotes_/FM )/SYM.Paren.Right ;/SYM.Pun.Sent  auch/ADV  mit/APPR  der/ART.Def.Dat.Sg.Fem"
"Aphorismen zur Lebensweisheit","für/APPR  das/ART.Def.Acc.Sg.Neut  glücklichste/ADJA.Sup.Acc.Sg.Neut  erklärt/VFIN.Full.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Sogar/ADV  gehört/VFIN.Full.3.Sg.Pres.Ind  hierher/PROADV.Dem ,/SYM.Pun.Comma  was/PRO.Inter.Subst.Acc.Sg.Neut  er/PRO.Pers.Subst.3.Nom.Sg.Masc  in/APPR  der/ART.Def.Dat.Sg.Fem  Politik/N.Reg.Dat.Sg.Fem  (/SYM.Paren.Left IV/CARD ,/SYM.Pun.Comma  11/CARD )/SYM.Paren.Right  sagt/VFIN.Full.3.Sg.Pres.Ind :/SYM.Pun.Colon  ton/VIMP.Full.2.Sg  eudaimona/FM  bion/FM  einai/FM  ton/VIMP.Full.2.Sg"," kat/SYM.Other.Auth","''/SYM.Quot.Right  aretên/FM  anempodiston/FM ,/SYM.Pun.Comma  welches/PRO.Inter.Attr.Acc.Sg.Neut ,/SYM.Pun.Comma  gründlich/ADJD.Pos  übersetzt/VPP.Full.Psp ,/SYM.Pun.Comma  besagt/VFIN.Full.3.Sg.Pres.Ind :/SYM.Pun.Colon  ""/SYM.Quot.Left seine/PRO.Poss.Attr.Acc.Sg.Fem  Trefflichkeit/N.Reg.Acc.Sg.Fem ,/SYM.Pun.Comma  welcher/PRO.Inter.Attr.Gen.Sg.Fem  Art/N.Reg.Gen.Sg.Fem  sie/PRO.Pers.Subst.3.Nom.Sg.Fem  auch/ADV  sei/VFIN.Aux.3.Sg.Pres.Subj ,/SYM.Pun.Comma"
"Die Chronik der Sperlingsgasse","Vaterland/N.Reg.Dat.Sg.Neut  als/CONJ.Comp  das/ART.Def.Nom.Sg.Neut  deutsche/ADJA.Pos.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> In/APPR  englischen/ADJA.Pos.Dat.Pl.Fem  Schriften/N.Reg.Dat.Pl.Fem  läuft/VFIN.Full.3.Sg.Pres.Ind  Deutschland/N.Name.Nom.Sg.Neut  öfters/ADV  als/APPR  ""/SYM.Quot.Left ^/FM the/FM  fatherland/FM ^/FM ""/SYM.Quot.Left  [/SYM.Paren.Left Griechisch/N.Reg.Nom.Sg.Neut :/SYM.Pun.Colon"," kat/SYM.Other.Auth","''/SYM.Quot.Right  exochên/ADJD.Pos ]/SYM.Paren.Right ./SYM.Pun.Sent </s><s> Das/PRO.Dem.Subst.Nom.Sg.Neut  wird/VFIN.Aux.3.Sg.Pres.Ind  zwar/ADV  mit/APPR  einem/ART.Indef.Dat.Sg.Masc  gewissen/ADJA.Pos.Dat.Sg.Masc  ""/SYM.Quot.Left ^/FM sneer/FM ^/FM ""/SYM.Quot.Left  gesagt/VPP.Full.Psp ,/SYM.Pun.Comma  aber/CONJ.Coord  es/PRO.Pers.Subst.3.Nom.Sg.Neut  ist/VFIN.Aux.3.Sg.Pres.Ind  eine/ART.Indef.Nom.Sg.Fem  Ehre/N.Reg.Nom.Sg.Fem  für/APPR  unsere/PRO.Poss.Attr.Acc.Sg.Fem  Nation/N.Reg.Acc.Sg.Fem ,/SYM.Pun.Comma  und/CONJ.Coord  wir/PRO.Pers.Subst.1.Nom.Pl.*  können/VFIN.Mod.1.Pl.Pres.Ind"
"Der Findling. Zweiter Band.","./SYM.Pun.Sent </s><s> Inmitten/APPR  so/ADV  vielen/PRO.Indef.Subst.Dat.Pl.*  Uebelwollens/N.Name.Gen.Sg.Neut  fand/VFIN.Full.3.Sg.Past.Ind  er/PRO.Pers.Subst.3.Nom.Sg.Masc  doch/ADV  eine/ART.Indef.Acc.Sg.Fem  Frau/N.Reg.Acc.Sg.Fem ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Nom.Sg.Fem  sich/PRO.Refl.Subst.3.Acc.Sg.*  seiner/PRO.Poss.Attr.Dat.Sg.Fem  annahm/VFIN.Full.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Es/PRO.Pers.Subst.3.Nom.Sg.Neut  war/VFIN.Aux.3.Sg.Past.Ind  das/PRO.Dem.Subst.Nom.Sg.Neut  nur/ADV  eine/ART.Indef.Acc.Sg.Fem  Wäscherin/N.Reg.Acc.Sg.Fem ,/SYM.Pun.Comma  namens/APPR"," Kat/N.Reg.Acc.Sg.Masc",",/SYM.Pun.Comma  die/PRO.Rel.Subst.Nom.Sg.Fem ,/SYM.Pun.Comma  jetzt/ADV  im/APPRART.Dat.Sg.Neut  Alter/N.Reg.Dat.Sg.Neut  von/APPR  fünfzig/CARD  Jahren/N.Reg.Dat.Pl.Neut ,/SYM.Pun.Comma  von/APPR  jeher/ADV  auf/APPR  der/ART.Def.Dat.Sg.Fem  Piborne/N.Reg.Dat.Sg.Fem ''/SYM.Quot.Right schen/ADJA.Pos.Gen.Sg.Fem  Domäne/N.Reg.Gen.Sg.Fem  gelebt/VPP.Full.Psp  hatte/VFIN.Aux.3.Sg.Past.Ind  und/CONJ.Coord  hier/ADV  voraussichtlich/ADJD.Pos"
"Der Findling. Zweiter Band.","verhaßt/ADJD.Pos  war/VFIN.Aux.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Ein/ART.Indef.Nom.Sg.Masc  Vetter/N.Reg.Nom.Sg.Masc  des/ART.Def.Gen.Sg.Masc  Marquis/N.Reg.Gen.Sg.Masc ,/SYM.Pun.Comma  Sir/N.Reg.Nom.Sg.Masc  Edward/N.Name.Nom.Sg.Masc  Kinney/N.Name.Nom.Sg.Masc ,/SYM.Pun.Comma  offenbar/ADJD.Pos  ein/ART.Indef.Nom.Sg.Masc  sehr/ADV  geistreicher/ADJA.Pos.Nom.Sg.Masc  Herr/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  behauptete/VFIN.Full.3.Sg.Past.Ind ,/SYM.Pun.Comma  daß/CONJ.SubFin  die/ART.Def.Nom.Sg.Fem"," Kat/N.Reg.Nom.Sg.Masc"," schon/ADV  zur/APPRART.Dat.Sg.Fem  Zeit/N.Reg.Dat.Sg.Fem  Wilhelms/N.Name.Gen.Sg.Masc  des/ART.Def.Gen.Sg.Masc  Eroberers/N.Reg.Gen.Sg.Masc  am/APPRART.Dat.Sg.Masc  Waschzuber/N.Reg.Dat.Sg.Masc  gestanden/VPP.Full.Psp  habe/VFIN.Aux.3.Sg.Pres.Subj ./SYM.Pun.Sent </s><s> Die/ART.Def.Nom.Sg.Fem  Frau/N.Reg.Nom.Sg.Fem  ließ/VFIN.Full.3.Sg.Past.Ind  sich/PRO.Refl.Subst.3.Acc.Sg.*  jedoch/ADV  durch/APPR  nichts/PRO.Indef.Subst.*.*.Neut  beirren/VINF.Full ./SYM.Pun.Sent </s>"
"Der Findling. Zweiter Band.","Hause/N.Reg.Dat.Sg.Neut  weg/ADV  war/VFIN.Aux.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Und/CONJ.Coord  wenn/CONJ.SubFin  der/ART.Def.Nom.Sg.Masc  Groom/N.Reg.Nom.Sg.Masc  von/APPR  dem/ART.Def.Dat.Sg.Masc  Verwalter/N.Reg.Dat.Sg.Masc  oder/CONJ.Coord  einem/ART.Indef.Dat.Sg.Masc  andern/ADJA.Pos.Dat.Sg.Masc  Diener/N.Reg.Dat.Sg.Masc  angelassen/VPP.Full.Psp  worden/VPP.Aux.Psp  war/VFIN.Aux.3.Sg.Past.Ind ,/SYM.Pun.Comma  dann/ADV  ermahnte/VFIN.Full.3.Sg.Past.Ind  die/ART.Def.Nom.Sg.Fem"," Kat/N.Reg.Nom.Sg.Masc"," den/ART.Def.Acc.Sg.Masc  Knaben/N.Reg.Acc.Sg.Masc :/SYM.Pun.Colon </s><s> ""/SYM.Quot.Left Nur/ADV  Geduld/N.Reg.Nom.Sg.Fem ,/SYM.Pun.Comma  mein/PRO.Poss.Attr.Nom.Sg.Masc  Sohn/N.Reg.Nom.Sg.Masc !/SYM.Pun.Sent </s><s> Kümmere/VFIN.Full.3.Sg.Pres.Subj  Dich/PRO.Pers.Subst.2.Acc.Sg.*  nicht/PART.Neg  um/APPR  ihre/PRO.Poss.Attr.Acc.Pl.Fem  Redereien/N.Reg.Acc.Pl.Fem ./SYM.Pun.Sent </s><s> Der/ART.Def.Nom.Sg.Masc  beste/ADJA.Sup.Nom.Sg.Masc  unter/APPR  ihnen/PRO.Pers.Subst.3.Dat.Pl.*  ist/VFIN.Aux.3.Sg.Pres.Ind  nicht/PART.Neg  gar/ADV  viel/PRO.Indef.Subst.*.*.*  werth/ADJD.Pos"
"Der Findling. Zweiter Band.","Verlegenheit/N.Reg.Nom.Sg.Fem  wegen/APPR  Birks/N.Name.Gen.Sg.* ,/SYM.Pun.Comma  da/CONJ.SubFin  er/PRO.Pers.Subst.3.Nom.Sg.Masc  nicht/PART.Neg  wußte/VFIN.Full.3.Sg.Past.Ind ,/SYM.Pun.Comma  wer/PRO.Inter.Subst.Nom.Sg.Masc  inzwischen/ADV  für/APPR  den/ART.Def.Acc.Sg.Masc  Hund/N.Reg.Acc.Sg.Masc  sorgen/VINF.Full  sollte/VFIN.Mod.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Findling/N.Reg.Nom.Sg.Masc  beschloß/VFIN.Full.3.Sg.Past.Ind  deshalb/PROADV.Dem ,/SYM.Pun.Comma"," Kat/N.Reg.Nom.Sg.Masc"," ins/APPRART.Acc.Sg.Neut  Vertrauen/N.Reg.Acc.Sg.Neut  zu/PART.Zu  ziehen/VINF.Full ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Nom.Sg.Fem  es/PRO.Pers.Subst.3.Acc.Sg.Neut  gern/ADV  übernahm/VFIN.Full.3.Sg.Past.Ind ,/SYM.Pun.Comma  den/ART.Def.Acc.Sg.Masc  Liebling/N.Reg.Acc.Sg.Masc  des/ART.Def.Gen.Sg.Masc  Knaben/N.Reg.Gen.Sg.Masc  zu/PART.Zu  pflegen/VINF.Full ,/SYM.Pun.Comma  ohne/APPR  daß/CONJ.SubFin  jemand/PRO.Indef.Subst.Nom.Sg.Masc  davon/PROADV.Dem  etwas/PRO.Indef.Subst.*.*.Neut  erführe/VFIN.Full.3.Sg.Past.Subj ./SYM.Pun.Sent </s>"
"Der Findling. Zweiter Band.","Hund/N.Reg.Acc.Sg.Masc  schon/ADV  ebenso/ADV  wie/CONJ.Comp  Dich/PRO.Pers.Subst.2.Acc.Sg.* ,/SYM.Pun.Comma  und/CONJ.Coord  er/PRO.Pers.Subst.3.Nom.Sg.Masc  wird/VFIN.Aux.3.Sg.Pres.Ind  in/APPR  Deiner/PRO.Poss.Attr.Dat.Sg.Fem  Abwesenheit/N.Reg.Dat.Sg.Fem  keine/PRO.Indef.Attr.Acc.Sg.Fem  Noth/N.Name.Nom.Sg.Fem  leiden/VINF.Full !/SYM.Pun.Sent </s><s> ""/SYM.Quot.Left </s><s> Findling/N.Reg.Nom.Sg.Masc  umarmte/VFIN.Full.3.Sg.Past.Ind  die/ART.Def.Acc.Sg.Fem  freundliche/ADJA.Pos.Acc.Sg.Fem"," Kat/N.Reg.Acc.Sg.Masc"," für/APPR  diese/PRO.Dem.Attr.Acc.Sg.Fem  Zusage/N.Reg.Acc.Sg.Fem ,/SYM.Pun.Comma  und/CONJ.Coord  nachdem/CONJ.SubFin  er/PRO.Pers.Subst.3.Nom.Sg.Masc  sie/PRO.Pers.Subst.3.Acc.Pl.*  am/APPRART.Dat.Sg.Masc  Abend/N.Reg.Dat.Sg.Masc  vor/APPR  der/ART.Def.Dat.Sg.Fem  Abreise/N.Reg.Dat.Sg.Fem  noch/ADV  mit/APPR  Birk/N.Name.Dat.Sg.*  bekannt/ADJD.Pos  gemacht/VPP.Full.Psp  hatte/VFIN.Aux.3.Sg.Past.Ind ,/SYM.Pun.Comma  nahm/VFIN.Full.3.Sg.Past.Ind  er/PRO.Pers.Subst.3.Nom.Sg.Masc  von/APPR  dem/ART.Def.Dat.Sg.Neut  treuen/ADJA.Pos.Dat.Sg.Neut"
"Der Findling. Zweiter Band.","hinzu/PART.Verb ./SYM.Pun.Sent </s><s> Findling/N.Reg.Nom.Sg.Masc  freilich/ADV  brachte/VFIN.Full.3.Sg.Past.Ind  eine/ART.Indef.Acc.Sg.Fem  Menge/N.Reg.Acc.Sg.Fem  schöner/ADJA.Pos.Gen.Pl.Fem  Erinnerungen/N.Reg.Gen.Pl.Fem  mit/APPR  heim/PART.Verb ./SYM.Pun.Sent </s><s> Seine/PRO.Poss.Attr.Nom.Sg.Fem  erste/ADJA.Pos.Nom.Sg.Fem  Sorge/N.Reg.Nom.Sg.Fem  war/VFIN.Aux.3.Sg.Past.Ind  es/PRO.Pers.Subst.3.Nom.Sg.Neut ,/SYM.Pun.Comma  sich/PRO.Refl.Subst.3.Acc.Sg.*  bei/APPR  der/ART.Def.Dat.Sg.Fem"," Kat/N.Reg.Dat.Sg.Masc"," nach/APPR  Birk/N.Name.Dat.Sg.*  zu/PART.Zu  erkundigen/VINF.Full ./SYM.Pun.Sent </s><s> Der/ART.Def.Nom.Sg.Masc  Hund/N.Reg.Nom.Sg.Masc  befand/VFIN.Full.3.Sg.Past.Ind  sich/PRO.Refl.Subst.3.Acc.Sg.*  wohl/ADV ./SYM.Pun.Sent </s><s> Kat/N.Reg.Nom.Sg.Masc  hatte/VFIN.Aux.3.Sg.Past.Ind  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  nicht/PART.Neg  vergessen/VPP.Full.Psp ./SYM.Pun.Sent </s><s> Jeden/PRO.Indef.Attr.Acc.Sg.Masc  Abend/N.Reg.Acc.Sg.Masc  war/VFIN.Aux.3.Sg.Past.Ind  er/PRO.Pers.Subst.3.Nom.Sg.Masc  nach/APPR  der/ART.Def.Dat.Sg.Fem  Stelle/N.Reg.Dat.Sg.Fem"
