"academic use only"

"corpus","preloaded/gutenberg20_de"
"subcorpus","-"
"concordance size","14368"
"query","Query:[lc=""Meer"" | lemma_lc=""Meer"" | ascii=""Meer""]"
"Reference","Left","KWIC","Right"
"Die Irrungen, oder die Doppelten Zwillinge","wenige/PRO.Indef.Attr.Nom.Pl.Fem  Meilen/N.Reg.Nom.Pl.Fem  noch/ADV  von/APPR  diesen/PRO.Dem.Attr.Dat.Pl.Neut  Schiffen/N.Reg.Dat.Pl.Neut  entfernt/VPP.Full.Psp ,/SYM.Pun.Comma  als/CONJ.Comp  unser/PRO.Poss.Attr.Nom.Sg.Neut  hülfloses/ADJA.Pos.Nom.Sg.Neut  Schiff/N.Reg.Nom.Sg.Neut ,/SYM.Pun.Comma  durch/APPR  einen/ART.Indef.Acc.Sg.Masc  plözlichen/ADJA.Pos.Acc.Sg.Masc  Stoß/N.Reg.Acc.Sg.Masc  an/APPR  einen/ART.Indef.Acc.Sg.Masc  im/APPRART.Dat.Sg.Neut"," Meer/N.Reg.Dat.Sg.Neut"," verborgnen/ADJA.Pos.Acc.Sg.Masc  Felsen/N.Reg.Acc.Sg.Masc  mitten/ADV  entzwey/ADJD.Pos  geschmettert/VPP.Full.Psp  wurde/VFIN.Aux.3.Sg.Past.Ind ./SYM.Pun.Sent </s><s> Das/ART.Def.Nom.Sg.Neut  Glük/N.Reg.Nom.Sg.Neut ,/SYM.Pun.Comma  welches/PRO.Rel.Subst.Nom.Sg.Neut  mein/PRO.Poss.Attr.Acc.Sg.Neut  Weib/N.Reg.Acc.Sg.Neut  und/CONJ.Coord  mich/PRO.Pers.Subst.1.Acc.Sg.*  auf/APPR  eine/ART.Indef.Acc.Sg.Fem  so/ADV  ungerechte/ADJA.Pos.Acc.Sg.Fem"
"Die Irrungen, oder die Doppelten Zwillinge","mehr/PRO.Indef.Attr.*.*.*  als/CONJ.Comp  ich/PRO.Pers.Subst.1.Nom.Sg.*  diesem/PRO.Dem.Attr.Dat.Sg.Masc  Herrn/N.Reg.Dat.Sg.Masc  hier/ADV  schuldig/ADJD.Pos  bin/VFIN.Aux.1.Sg.Pres.Ind ;/SYM.Pun.Sent  ich/PRO.Pers.Subst.1.Nom.Sg.*  bitte/VFIN.Full.1.Sg.Pres.Ind  euch/PRO.Pers.Subst.2.Acc.Pl.* ,/SYM.Pun.Comma  übernehmet/VFIN.Full.3.Sg.Pres.Ind  es/PRO.Pers.Subst.3.Nom.Sg.Neut ,/SYM.Pun.Comma  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  sogleich/ADV  zu/PART.Zu  befriedigen/VINF.Full ;/SYM.Pun.Sent  er/PRO.Pers.Subst.3.Nom.Sg.Masc  muß/VFIN.Mod.3.Sg.Pres.Ind  über/APPR"," Meer/N.Reg.Acc.Sg.Neut"," reisen/VINF.Full ,/SYM.Pun.Comma  und/CONJ.Coord  wartet/VFIN.Full.3.Sg.Pres.Ind  nur/ADV  um/APPR  dessentwillen/ADV ./SYM.Pun.Sent </s><s> Antipholis/N.Name.Nom.Sg.Neut  von/APPR  Ephesus/N.Name.Dat.Sg.Neut ./SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  habe/VFIN.Aux.1.Sg.Pres.Ind  nicht/PART.Neg  so/ADV  viel/PRO.Indef.Attr.*.*.*  baares/ADJA.Pos.Nom.Sg.Neut  Geld/N.Reg.Nom.Sg.Neut  bey/VFIN.Full.3.Sg.Past.Ind  mir/PRO.Pers.Subst.1.Dat.Sg.* ,/SYM.Pun.Comma  und/CONJ.Coord"
"Timon von Athen","Barke/N.Reg.Nom.Sg.Fem  ist/VFIN.Aux.3.Sg.Pres.Ind  lek/ADJD.Pos ,/SYM.Pun.Comma  und/CONJ.Coord  wir/PRO.Pers.Subst.1.Nom.Pl.*  armen/ADJA.Pos.Acc.Pl.Masc  Tropfen/N.Reg.Acc.Pl.Masc  stehen/VFIN.Full.1.Pl.Pres.Ind  auf/APPR  dem/ART.Def.Dat.Sg.Masc  sinkenden/ADJA.Pos.Dat.Sg.Masc  Verdek/N.Name.Dat.Sg.Masc ,/SYM.Pun.Comma  und/CONJ.Coord  hören/VFIN.Full.3.Pl.Pres.Ind  die/ART.Def.Acc.Pl.Fem  Wellen/N.Reg.Acc.Pl.Fem  dräuen/VINF.Full ;/SYM.Pun.Sent  wir/PRO.Pers.Subst.1.Nom.Pl.*  müssen/VFIN.Mod.1.Pl.Pres.Ind  alle/PRO.Indef.Subst.Nom.Pl.*  in/APPR  dem/ART.Def.Dat.Sg.Neut"," Meer/N.Reg.Dat.Sg.Neut"," der/ART.Def.Gen.Sg.Fem  weiten/ADJA.Pos.Gen.Sg.Fem  Luft/N.Reg.Gen.Sg.Fem ,/SYM.Pun.Comma  jeder/PRO.Indef.Attr.Nom.Sg.Masc  so/ADV  gut/ADJD.Pos  er/PRO.Pers.Subst.3.Nom.Sg.Masc  kan/ADJD.Pos ,/SYM.Pun.Comma  seine/PRO.Poss.Attr.Acc.Sg.Fem  Rettung/N.Reg.Acc.Sg.Fem  suchen/VINF.Full ./SYM.Pun.Sent </s><s> Flavius/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Meine/PRO.Poss.Attr.Nom.Pl.Masc  guten/ADJA.Pos.Nom.Pl.Masc  Cameraden/N.Reg.Nom.Pl.Masc ,/SYM.Pun.Comma  ich/PRO.Pers.Subst.1.Nom.Sg.*  will/VFIN.Mod.1.Sg.Pres.Ind  das/ART.Def.Acc.Sg.Neut  äusserste/ADJA.Sup.Acc.Sg.Neut"
"Timon von Athen","starke/ADJA.Pos.Acc.Sg.Fem  Anziehung/N.Reg.Acc.Sg.Fem  das/ART.Def.Acc.Sg.Neut  weite/ADJA.Pos.Acc.Sg.Neut  Welt-Meer/N.Reg.Acc.Sg.Neut ./SYM.Pun.Sent </s><s> Der/ART.Def.Nom.Sg.Masc  Mond/N.Reg.Nom.Sg.Masc  ist/VFIN.Aux.3.Sg.Pres.Ind  ein/ART.Indef.Nom.Sg.Masc  ausgemachter/ADJA.Pos.Nom.Sg.Masc  Dieb/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  und/CONJ.Coord  maußt/VFIN.Full.3.Sg.Pres.Ind  sein/PRO.Poss.Attr.Acc.Sg.Neut  blasses/ADJA.Pos.Acc.Sg.Neut  Licht/N.Reg.Acc.Sg.Neut  der/ART.Def.Gen.Sg.Fem  Sonne/N.Reg.Gen.Sg.Fem ./SYM.Pun.Sent </s><s> Das/ART.Def.Nom.Sg.Neut"," Meer/N.Reg.Nom.Sg.Neut"," ist/VFIN.Aux.3.Sg.Pres.Ind  ein/ART.Indef.Nom.Sg.Masc  Dieb/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  dessen/PRO.Rel.Attr.Gen.Sg.Masc  schmelzende/ADJA.Pos.Nom.Pl.Fem  Wellen/N.Reg.Nom.Pl.Fem  Dämme/N.Reg.Acc.Pl.Masc  in/APPR  salzichte/ADJA.Pos.Acc.Pl.Fem  Thränen/N.Reg.Acc.Pl.Fem  auflösen/VINF.Full ./SYM.Pun.Sent </s><s> Die/ART.Def.Nom.Sg.Fem  Erde/N.Reg.Nom.Sg.Fem  ist/VFIN.Aux.3.Sg.Pres.Ind  ein/ART.Indef.Nom.Sg.Masc  Dieb/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Nom.Sg.Fem  uns/PRO.Pers.Subst.1.Dat.Pl.*  das/ART.Def.Acc.Sg.Neut  Futter/N.Reg.Acc.Sg.Neut ,/SYM.Pun.Comma"
"Timon von Athen",",/SYM.Pun.Comma  und/CONJ.Coord  haltet/VFIN.Full.2.Pl.Pres.Ind  euer/PRO.Poss.Attr.Acc.Sg.Neut  Wort/N.Reg.Acc.Sg.Neut ./SYM.Pun.Sent </s><s> (/SYM.Paren.Left Ein/ART.Indef.Nom.Sg.Masc  Soldat/N.Reg.Nom.Sg.Masc  tritt/VFIN.Full.3.Sg.Pres.Ind  auf/PART.Verb ./SYM.Pun.Sent )/SYM.Paren.Right </s><s> Soldat/N.Reg.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> Mein/PRO.Poss.Attr.Nom.Sg.Masc  edler/ADJA.Pos.Nom.Sg.Masc  Obrister/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  Timon/N.Name.Nom.Sg.Masc  ist/VFIN.Aux.3.Sg.Pres.Ind  todt/VPP.Full.Psp ;/SYM.Pun.Sent  an/APPR  dem/ART.Def.Dat.Sg.Neut  äussersten/ADJA.Sup.Dat.Sg.Neut  Ufer/N.Reg.Dat.Sg.Neut  des/ART.Def.Gen.Sg.Neut"," Meers/N.Reg.Gen.Sg.Neut"," ist/VFIN.Aux.3.Sg.Pres.Ind  sein/PRO.Poss.Attr.Nom.Sg.Neut  Grab/N.Reg.Nom.Sg.Neut ,/SYM.Pun.Comma  und/CONJ.Coord  auf/APPR  dem/ART.Def.Dat.Sg.Masc  Grabstein/N.Reg.Dat.Sg.Masc  diese/PRO.Dem.Attr.Acc.Sg.Fem  Aufschrift/N.Reg.Acc.Sg.Fem ,/SYM.Pun.Comma  die/PRO.Rel.Subst.Acc.Sg.Fem  ich/PRO.Pers.Subst.1.Nom.Sg.*  in/APPR  Wachs/N.Reg.Dat.Sg.Neut  mit/APPR  mir/PRO.Pers.Subst.1.Dat.Sg.*  genommen/VPP.Full.Psp  habe/VFIN.Aux.3.Sg.Pres.Subj ,/SYM.Pun.Comma  damit/CONJ.SubFin  dieser/PRO.Dem.Attr.Nom.Sg.Masc  Abdruk/N.Reg.Nom.Sg.Masc  der/ART.Def.Nom.Sg.Masc"
"Maaß für Maaß: Wie einer mißt, so wird ihm wieder gemessen","./SYM.Pun.Sent </s><s> Habt/VFIN.Aux.2.Pl.Pres.Ind  ihr/PRO.Pers.Subst.2.Nom.Pl.*  nicht/PART.Neg  von/APPR  einer/ART.Indef.Dat.Sg.Fem  gewissen/ADJA.Pos.Dat.Sg.Fem  Mariana/N.Reg.Dat.Sg.Fem  gehört/VPP.Full.Psp ,/SYM.Pun.Comma  einer/ART.Indef.Dat.Sg.Fem  Schwester/N.Reg.Dat.Sg.Fem  des/ART.Def.Gen.Sg.Neut  Schiffhauptmann/N.Name.*.*.*  Friedrichs/N.Name.Gen.Sg.*  der/ART.Def.Nom.Sg.Masc  auf/APPR  dem/ART.Def.Dat.Sg.Neut"," Meer/N.Reg.Dat.Sg.Neut"," verunglükte/VFIN.Full.3.Sg.Past.Ind ?/SYM.Pun.Sent </s><s> Isabella/N.Name.Nom.Sg.Fem ./SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  habe/VFIN.Aux.1.Sg.Pres.Ind  viel/PRO.Indef.Attr.*.*.*  Gutes/N.Reg.Acc.Sg.Neut  von/APPR  diesem/PRO.Dem.Attr.Dat.Sg.Neut  Frauenzimmer/N.Reg.Dat.Sg.Neut  sagen/VINF.Full  gehört/VFIN.Full.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Herzog/N.Name.Nom.Sg.* ./SYM.Pun.Sent </s><s> Sie/PRO.Pers.Subst.3.Nom.Sg.Fem  sollte/VFIN.Mod.3.Sg.Past.Ind  dieser/PRO.Dem.Attr.Dat.Sg.Fem  Angelo/N.Name.Nom.Sg.Masc"
"Maaß für Maaß: Wie einer mißt, so wird ihm wieder gemessen","bin/VFIN.Aux.1.Sg.Pres.Ind  ein/ART.Indef.Nom.Sg.Masc  Bruder/N.Reg.Nom.Sg.Masc  aus/APPR  einem/ART.Indef.Dat.Sg.Masc  gesegneten/ADJA.Pos.Dat.Sg.Masc  Orden/N.Reg.Dat.Sg.Masc ,/SYM.Pun.Comma  und/CONJ.Coord  vor/APPR  kurzem/PRO.Indef.Subst.Dat.Sg.Neut  mit/APPR  einem/PRO.Indef.Subst.Dat.Sg.Masc  besondern/ADJA.Pos.Acc.Sg.Masc  Auftrag/N.Reg.Acc.Sg.Masc  von/APPR  seiner/PRO.Poss.Attr.Dat.Sg.Fem  Heiligkeit/N.Reg.Dat.Sg.Fem  über/APPR  das/ART.Def.Acc.Sg.Neut"," Meer/N.Reg.Acc.Sg.Neut"," gekommen/VPP.Full.Psp ./SYM.Pun.Sent </s><s> Escalus/N.Reg.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Was/PRO.Inter.Subst.Acc.Sg.Neut  giebt/VFIN.Full.3.Sg.Pres.Ind  es/PRO.Pers.Subst.3.Nom.Sg.Neut  Neues/N.Reg.Acc.Sg.Neut  in/APPR  der/ART.Def.Dat.Sg.Fem  Welt/N.Reg.Dat.Sg.Fem ?/SYM.Pun.Sent </s><s> Herzog/N.Name.Nom.Sg.* ./SYM.Pun.Sent </s><s> Nichts/PRO.Indef.Subst.*.*.Neut ,/SYM.Pun.Comma  als/CONJ.Comp  eine/ART.Indef.Nom.Sg.Fem  Neuigkeit/N.Reg.Nom.Sg.Fem  die/ART.Def.Acc.Sg.Fem  so/ADV  alt/ADJD.Pos  ist/VFIN.Aux.3.Sg.Pres.Ind  als/CONJ.Comp  die/ART.Def.Nom.Sg.Fem  Welt/N.Reg.Nom.Sg.Fem ,/SYM.Pun.Comma  und/CONJ.Coord  die/PRO.Dem.Subst.Acc.Pl.Fem"
"Der Sturm, oder Die bezauberte Insel",",/SYM.Pun.Comma  die/PRO.Rel.Subst.Nom.Pl.Masc  zu/APPR  einer/ART.Indef.Dat.Sg.Fem  allegorischen/ADJA.Pos.Dat.Sg.Fem  Vorstellung/N.Reg.Dat.Sg.Fem  gebraucht/VPP.Full.Psp  werden/VINF.Aux ./SYM.Pun.Sent </s><s> Erster/ADJA.Pos.Nom.Sg.Masc  Aufzug/N.Reg.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> Erste/ADJA.Pos.Nom.Pl.Neut  Scene/N.Reg.Nom.Pl.Neut ./SYM.Pun.Sent </s><s> (/SYM.Paren.Left In/APPR  einem/ART.Indef.Dat.Sg.Neut  Schiff/N.Reg.Dat.Sg.Neut  auf/APPR  dem/ART.Def.Dat.Sg.Neut"," Meer/N.Reg.Dat.Sg.Neut","./SYM.Pun.Sent )/SYM.Paren.Right  (/SYM.Paren.Left Man/N.Name.Nom.Sg.Fem  hört/VFIN.Full.3.Sg.Pres.Ind  ein/ART.Indef.Acc.Sg.Neut  Getöse/N.Reg.Acc.Sg.Neut  von/APPR  einem/ART.Indef.Dat.Sg.Masc  heftigen/ADJA.Pos.Dat.Sg.Masc  Sturm/N.Reg.Dat.Sg.Masc ,/SYM.Pun.Comma  mit/APPR  Donner/N.Reg.Dat.Sg.Masc  und/CONJ.Coord  Blizen/N.Reg.Dat.Pl.Masc ./SYM.Pun.Sent )/SYM.Paren.Right  (/SYM.Paren.Left Der/ART.Def.Nom.Sg.Masc  Schiffspatron/N.Reg.Nom.Sg.Masc  und/CONJ.Coord  der/ART.Def.Nom.Sg.Masc  Hochbootsmann/N.Reg.Nom.Sg.Masc"
"Der Sturm, oder Die bezauberte Insel","um/PART.Verb ;/SYM.Pun.Sent  geht/VFIN.Full.3.Sg.Pres.Ind  in/APPR  eure/PRO.Poss.Attr.Acc.Sg.Fem  Cajüte/N.Reg.Acc.Sg.Fem ;/SYM.Pun.Sent  ihr/PRO.Pers.Subst.2.Nom.Pl.*  helft/VFIN.Full.2.Pl.Pres.Ind  nur/ADV  dem/ART.Def.Dat.Sg.Masc  Sturm/N.Reg.Dat.Sg.Masc ./SYM.Pun.Sent </s><s> Gonsalo/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Nun/ADV ,/SYM.Pun.Comma  mein/PRO.Poss.Attr.Nom.Sg.Masc  guter/ADJA.Pos.Nom.Sg.Masc  Mann/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  seyd/ADJD.Pos  geduldig/ADJD.Pos ./SYM.Pun.Sent </s><s> Bootsmann/N.Reg.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> Wenn/CONJ.SubFin ''/SYM.Quot.Right s/PRO.Pers.Subst.3.Nom.Sg.Neut  das/ART.Def.Nom.Sg.Neut"," Meer/N.Reg.Nom.Sg.Neut"," ist/VFIN.Aux.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Weg--was/N.Reg.Nom.Pl.Masc  fragen/VFIN.Full.3.Pl.Pres.Ind  diese/PRO.Dem.Attr.Acc.Pl.Masc  Aufrührer/N.Reg.Acc.Pl.Masc  nach/APPR  dem/PRO.Dem.Subst.Dat.Sg.Neut  Nahmen/N.Reg.Dat.Pl.Fem  eines/ART.Indef.Gen.Sg.Masc  Königs/N.Reg.Gen.Sg.Masc ?/SYM.Pun.Sent </s><s> In/APPR  die/ART.Def.Acc.Sg.Fem  Cajüte--Still/N.Name.Acc.Sg.Fem !/SYM.Pun.Sent  hindert/VFIN.Full.3.Sg.Pres.Ind  uns/PRO.Pers.Subst.1.Dat.Pl.*  nicht/PART.Neg !/SYM.Pun.Sent </s><s> Gonsalo/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s>"
"Der Sturm, oder Die bezauberte Insel","sind/VFIN.Aux.3.Pl.Pres.Ind  ganz/ADV  allein/ADV  Schuld/ADJD.Pos ,/SYM.Pun.Comma  daß/CONJ.SubFin  wir/PRO.Pers.Subst.1.Nom.Pl.*  umkommen/ADJD.Pos --/CARD  Dieser/PRO.Dem.Attr.Nom.Sg.Masc  weitgespaltene/ADJA.Pos.Nom.Sg.Masc  Schurke--Ich/N.Reg.Nom.Sg.Masc  wollt/VFIN.Mod.2.Pl.Pres.Ind ''/SYM.Quot.Right  er/PRO.Pers.Subst.3.Nom.Sg.Masc  läge/VFIN.Full.3.Sg.Past.Subj  so/ADV  tief/ADJD.Pos  im/APPRART.Dat.Sg.Neut"," Meer/N.Reg.Dat.Sg.Neut",",/SYM.Pun.Comma  daß/CONJ.SubFin  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  zehn/CARD  Fluthen/N.Reg.Nom.Pl.Masc  nicht/PART.Neg  heraus/ADV  spülen/VINF.Full  könnten/VFIN.Mod.3.Pl.Past.Subj ./SYM.Pun.Sent </s><s> Gonsalo/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Er/PRO.Pers.Subst.3.Nom.Sg.Masc  wird/VFIN.Aux.3.Sg.Pres.Ind  doch/ADV  noch/ADV  gehangen/ADJD.Pos  werden/VINF.Aux ,/SYM.Pun.Comma  und/CONJ.Coord  wenn/CONJ.SubFin  jeder/PRO.Indef.Subst.Nom.Sg.Masc  Tropfe/VFIN.Full.3.Sg.Pres.Subj"
"Der Sturm, oder Die bezauberte Insel","gegen/APPR  mein/PRO.Poss.Attr.Acc.Sg.Neut  Herz/N.Reg.Acc.Sg.Neut  an/PART.Verb ./SYM.Pun.Sent </s><s> Die/ART.Def.Nom.Pl.Fem  armen/ADJA.Pos.Nom.Pl.Fem  Seelen/N.Reg.Nom.Pl.Fem ,/SYM.Pun.Comma  sie/PRO.Pers.Subst.3.Nom.Pl.*  kamen/VFIN.Full.3.Pl.Past.Ind  um/PART.Verb !/SYM.Pun.Sent </s><s> Hätte/VFIN.Full.1.Sg.Past.Subj  ich/PRO.Pers.Subst.1.Nom.Sg.*  die/ART.Def.Acc.Sg.Fem  Macht/N.Reg.Acc.Sg.Fem  irgend/ADV  eines/ART.Indef.Gen.Sg.Masc  Gottes/N.Reg.Gen.Sg.Masc  gehabt/VPP.Aux.Psp ,/SYM.Pun.Comma  ich/PRO.Pers.Subst.1.Nom.Sg.*  wollte/VFIN.Mod.1.Sg.Past.Ind  eher/ADV  das/ART.Def.Acc.Sg.Neut"," Meer/N.Reg.Acc.Sg.Neut"," in/APPR  die/ART.Def.Acc.Sg.Fem  Erde/N.Reg.Acc.Sg.Fem  hineingesenkt/VPP.Full.Psp  haben/VFIN.Aux.3.Pl.Pres.Ind ,/SYM.Pun.Comma  eh/ADV  es/PRO.Pers.Subst.3.Nom.Sg.Neut  dieses/PRO.Dem.Attr.Acc.Sg.Neut  gute/ADJA.Pos.Acc.Sg.Neut  Schiff/N.Reg.Acc.Sg.Neut  so/ADV  verschlungen/VPP.Full.Psp  haben/VINF.Aux  sollte/VFIN.Mod.3.Sg.Past.Ind ,/SYM.Pun.Comma  und/CONJ.Coord  die/ART.Def.Acc.Pl.Fem  darauf/PROADV.Dem  befindlichen/ADJA.Pos.Acc.Pl.Fem"
"Der Sturm, oder Die bezauberte Insel","habe/VFIN.Aux.1.Sg.Pres.Ind ?/SYM.Pun.Sent </s><s> Ariel/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Nein/PART.Ans ./SYM.Pun.Sent </s><s> Prospero/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Du/PRO.Pers.Subst.2.Nom.Sg.*  hast/VFIN.Aux.2.Sg.Pres.Ind  es/PRO.Pers.Subst.3.Acc.Sg.Neut  vergessen/VPP.Full.Psp ,/SYM.Pun.Comma  und/CONJ.Coord  hältst/VFIN.Full.2.Sg.Pres.Ind  es/PRO.Pers.Subst.3.Acc.Sg.Neut  für/APPR  zuviel/PRO.Indef.Subst.*.*.*  in/APPR  dem/ART.Def.Dat.Sg.Masc  sumpfichten/ADJA.Pos.Dat.Sg.Masc  Grund/N.Reg.Dat.Sg.Masc  des/ART.Def.Gen.Sg.Neut  gesalznen/ADJA.Pos.Gen.Sg.Neut"," Meeres/N.Reg.Gen.Sg.Neut"," für/APPR  mich/PRO.Pers.Subst.1.Acc.Sg.*  zu/PART.Zu  waten/VINF.Full ,/SYM.Pun.Comma  oder/CONJ.Coord  auf/APPR  dem/ART.Def.Dat.Sg.Masc  scharfen/ADJA.Pos.Dat.Sg.Masc  Nordwind/N.Reg.Dat.Sg.Masc  zu/PART.Zu  rennen/VINF.Full ,/SYM.Pun.Comma  oder/CONJ.Coord  in/APPR  den/ART.Def.Dat.Pl.Fem  Adern/N.Reg.Dat.Pl.Fem  der/ART.Def.Gen.Sg.Fem  hartgefrornen/ADJA.Pos.Gen.Sg.Fem  Erde/N.Reg.Gen.Sg.Fem  meine/PRO.Poss.Attr.Acc.Pl.Neut  Geschäfte/N.Reg.Acc.Pl.Neut"
"Der Sturm, oder Die bezauberte Insel","--/N.Name.Nom.Sg.* </s><s> Sebastian/N.Name.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> Wie/PROADV.Inter  manche/PRO.Indef.Attr.Nom.Pl.Fem  Raritäten/N.Reg.Nom.Pl.Fem  der/ART.Def.Gen.Pl.Masc  Reisebeschreiber/N.Reg.Gen.Pl.Masc --/N.Name.Nom.Sg.* </s><s> Gonsalo/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Ist/VFIN.Aux.3.Sg.Pres.Ind ,/SYM.Pun.Comma  daß/CONJ.SubFin  unsre/PRO.Poss.Attr.Nom.Pl.*  Kleider/N.Reg.Nom.Pl.Neut ,/SYM.Pun.Comma  ungeachtet/APPR  sie/PRO.Pers.Subst.3.Acc.Pl.*  im/APPRART.Dat.Sg.Neut"," Meer/N.Reg.Dat.Sg.Neut"," wohl/ADV  durchnezt/VPP.Full.Psp  worden/VPP.Aux.Psp ,/SYM.Pun.Comma  nichts/PRO.Indef.Subst.*.*.Neut  destoweniger/ADJD.Comp  Farbe/N.Reg.Acc.Sg.Fem  und/CONJ.Coord  Glanz/N.Reg.Acc.Sg.Masc  behalten/VPP.Full.Psp  haben/VINF.Aux ;/SYM.Pun.Sent  man/PRO.Indef.Subst.Nom.Sg.*  sollte/VFIN.Mod.3.Sg.Past.Ind  eher/ADV  denken/VINF.Full ,/SYM.Pun.Comma  sie/PRO.Pers.Subst.3.Nom.Pl.*  seyen/VFIN.Full.3.Pl.Pres.Ind  noch/ADV"
"Der Sturm, oder Die bezauberte Insel","in/APPR  seine/PRO.Poss.Attr.Acc.Sg.Fem  Tasche/N.Reg.Acc.Sg.Fem  steken/VINF.Full ,/SYM.Pun.Comma  und/CONJ.Coord  sie/PRO.Pers.Subst.3.Nom.Pl.*  seinem/PRO.Poss.Attr.Dat.Sg.Masc  Buben/N.Reg.Dat.Sg.Masc  statt/APPR  eines/ART.Indef.Gen.Sg.Masc  Apfels/N.Reg.Gen.Sg.Masc  nach/APPR  Hause/N.Reg.Dat.Sg.Neut  bringen/VINF.Full ./SYM.Pun.Sent </s><s> Antonio/N.Name.Nom.Sg.Masc ./SYM.Pun.Sent </s><s> Und/CONJ.Coord  die/ART.Def.Nom.Pl.Masc  Kerne/N.Reg.Nom.Pl.Masc  davon/PROADV.Dem  in/APPR  das/ART.Def.Acc.Sg.Neut"," Meer/N.Reg.Acc.Sg.Neut"," säen/VINF.Full ,/SYM.Pun.Comma  damit/CONJ.SubFin  er/PRO.Pers.Subst.3.Nom.Sg.Masc  eine/ART.Indef.Acc.Sg.Fem  junge/ADJA.Pos.Acc.Sg.Fem  Zucht/N.Reg.Acc.Sg.Fem  von/APPR  Inseln/N.Reg.Dat.Pl.Fem  kriegt/VFIN.Full.3.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> Alonso/N.Name.Nom.Sg.* ./SYM.Pun.Sent </s><s> Wie/PROADV.Inter ,/SYM.Pun.Comma  wovon/PROADV.Inter  sprecht/VFIN.Full.2.Pl.Pres.Ind  ihr/PRO.Pers.Subst.2.Nom.Pl.* ?/SYM.Pun.Sent </s><s> Gonsalo/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Gnädigster/ADJA.Sup.Nom.Sg.Masc  Herr/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  wir/PRO.Pers.Subst.1.Nom.Pl.*"
"Der Sturm, oder Die bezauberte Insel","von/APPR  Italien/N.Name.Dat.Sg.Neut  entfernt/VPP.Full.Psp  ist/VFIN.Aux.3.Sg.Pres.Ind ,/SYM.Pun.Comma  daß/CONJ.SubFin  ich/PRO.Pers.Subst.1.Nom.Sg.*  sie/PRO.Pers.Subst.3.Acc.Pl.*  nimmer/ADV  wiedersehen/VINF.Full  werde/VFIN.Aux.1.Sg.Pres.Ind ./SYM.Pun.Sent </s><s> O/N.Name.*.*.*  du/N.Name.*.*.*  mein/PRO.Poss.Attr.Acc.Sg.Neut  Erbe/N.Reg.Acc.Sg.Neut  von/APPR  Neapel/N.Name.Dat.Sg.Neut  und/CONJ.Coord  Meiland/N.Name.Dat.Sg.Neut ,/SYM.Pun.Comma  was/PRO.Rel.Subst.Nom.Sg.Neut  für/APPR  einem/ART.Indef.Dat.Sg.Neut"," Meer/N.Reg.Dat.Sg.Neut","-/SYM.Pun.Hyph  Ungeheuer/ADJD.Pos  bist/VFIN.Aux.2.Sg.Pres.Ind  du/PRO.Pers.Subst.2.Nom.Sg.*  zur/APPRART.Dat.Sg.Fem  Speise/N.Reg.Dat.Sg.Fem  geworden/VPP.Aux.Psp !/SYM.Pun.Sent </s><s> Francisco/N.Name.Nom.Sg.Neut ./SYM.Pun.Sent </s><s> Sire/N.Reg.Nom.Sg.Masc ,/SYM.Pun.Comma  verhoffentlich/ADJD.Pos  lebt/VFIN.Full.3.Sg.Pres.Ind  er/PRO.Pers.Subst.3.Nom.Sg.Masc  noch/ADV ./SYM.Pun.Sent </s><s> Ich/PRO.Pers.Subst.1.Nom.Sg.*  sah/VFIN.Full.1.Sg.Past.Ind  ihn/PRO.Pers.Subst.3.Acc.Sg.Masc  die/ART.Def.Acc.Pl.Fem"
